time,voltage,current,shunt_voltage,temperature,seconds_combined,temperature_corr_err,temperature_uncorr
2024-05-13 16:57:08,0.117202249,0.0393634531531474,1.85516412,157.35908706409504,37144.0,53810.70271187383,157.31564723624547
2024-05-13 16:57:12,0.117201646,0.0393630048101915,1.85514299,157.3609395010482,37148.0,53810.70271187383,157.31634844536345
2024-05-13 16:57:16,0.117197121,0.0393618513826913,1.85508863,157.3610451553023,37152.0,53810.70271187383,157.31530345179533
2024-05-13 16:57:21,0.117196216,0.0393618513826913,1.85508863,157.3616155887961,37157.0,53810.70271187383,157.31443639182515
2024-05-13 16:57:25,0.117193501,0.0393628125722748,1.85513393,157.35742200535074,37161.0,53810.70271187383,157.30909346717405
2024-05-13 16:57:29,0.117189881,0.0393630048101915,1.85514299,157.35455429401082,37165.0,53810.70271187383,157.3050769960406
2024-05-13 16:57:33,0.117190183,0.0393627484929693,1.85513091,157.35672289383245,37169.0,53810.70271187383,157.3060974179093
2024-05-13 16:57:38,0.117186864,0.0393638376289808,1.85518224,157.35187113484147,37174.0,53810.70271187383,157.29981125535028
2024-05-13 16:57:42,0.117186563,0.0393646706599531,1.8552215,157.3503538491439,37178.0,53810.70271187383,157.29714710242123
2024-05-13 16:57:46,0.117179625,0.0393633890738418,1.8551611,157.34850840258235,37182.0,53810.70271187383,157.29415537186992
2024-05-13 16:57:50,0.117174195,0.0393612108018188,1.85505844,157.35066433624888,37186.0,53810.70271187383,157.29516560521807
2024-05-13 16:57:54,0.117173893,0.0393626844136637,1.85512789,157.3473173597387,37190.0,53810.70271187383,157.29067351248065
2024-05-13 16:57:58,0.117167257,0.0393622999378303,1.85510977,157.34320070751727,37194.0,53810.70271187383,157.28541232855605
2024-05-13 16:58:03,0.117149157,0.0393626844136637,1.85512789,157.32619341111268,37199.0,53810.70271187383,157.2669751901659
2024-05-13 16:58:07,0.117127438,0.0393642221048142,1.85520036,157.30214537010963,37203.0,53810.70271187383,157.24178393419928
2024-05-13 16:58:11,0.11711145,0.0393640298668975,1.8551913,157.28851931672784,37207.0,53810.70271187383,157.22701525177223
2024-05-13 16:58:15,0.117103305,0.0393653112408257,1.85525169,157.27820661483403,37211.0,53810.70271187383,157.21556050717484
2024-05-13 16:58:19,0.117082189,0.0393658879545758,1.85527887,157.25747624969807,37215.0,53810.70271187383,157.19368868610445
2024-05-13 16:58:23,0.117071027,0.0393650549236034,1.85523961,157.25029765889016,37219.0,53810.70271187383,157.18536922654735
2024-05-13 16:58:28,0.117053229,0.0393665926147539,1.85531208,157.23029276575897,37224.0,53810.70271187383,157.16393907387783
2024-05-13 16:58:32,0.117037241,0.0393654393994368,1.85525773,157.21940117294633,37228.0,53810.70271187383,157.15190793505735
2024-05-13 16:58:36,0.117023667,0.0393653753201313,1.85525471,157.20771923160157,37232.0,53810.70271187383,157.13908703629335
2024-05-13 16:58:40,0.117006774,0.0393663365097148,1.85530001,157.18993792627947,37236.0,53810.70271187383,157.12016736254304
2024-05-13 16:58:44,0.116993501,0.0393664005890203,1.85530303,157.17817854453634,37240.0,53810.70271187383,157.1072702017984
2024-05-13 16:58:49,0.116985658,0.039367617883643,1.8553604,157.1686216716387,37245.0,53810.70271187383,157.0962919346708
2024-05-13 16:58:53,0.116972385,0.0393679382801708,1.8553755,157.15613199453878,37249.0,53810.70271187383,157.08266580632932
2024-05-13 16:58:57,0.116956698,0.0393670411698929,1.85533322,157.14479440631732,37253.0,53810.70271187383,157.07019235766404
2024-05-13 16:59:01,0.116963938,0.0393664646683259,1.85530605,157.15450577332382,37257.0,53810.70271187383,157.07876845545832
2024-05-13 16:59:06,0.116983546,0.0393667848526706,1.85532114,157.17379566620292,37262.0,53810.70271187383,157.09664009386643
2024-05-13 16:59:10,0.116991088,0.0393671052491984,1.85533624,157.181242181493,37266.0,53810.70271187383,157.10295267173282
2024-05-13 16:59:14,0.117002249,0.0393678101215597,1.85536946,157.191060132458,37270.0,53810.70271187383,157.1116372778768
2024-05-13 16:59:18,0.117006472,0.0393662724304092,1.85529699,157.2006161201803,37274.0,53810.70271187383,157.1200605137932
2024-05-13 16:59:23,0.117013712,0.0393668489319762,1.85532416,157.20732520228643,37279.0,53810.70271187383,157.1253544907197
2024-05-13 16:59:27,0.117021253,0.0393666566940595,1.8553151,157.21622775061292,37283.0,53810.70271187383,157.13312562306925
2024-05-13 16:59:31,0.11702789,0.0393662724304092,1.85529699,157.22481064706523,37287.0,53810.70271187383,157.1405776979285
2024-05-13 16:59:35,0.117030002,0.0393653753201313,1.85525471,157.2305189078778,37291.0,53810.70271187383,157.14515573194984
2024-05-13 16:59:40,0.117030907,0.0393652471615201,1.85524867,157.23316280345787,37296.0,53810.70271187383,157.14638768112272
2024-05-13 16:59:44,0.117036336,0.0393653112408257,1.85525169,157.23930999389205,37300.0,53810.70271187383,157.15140598460368
2024-05-13 16:59:48,0.11703151,0.0393675538043374,1.85535738,157.22942870103213,37304.0,53810.70271187383,157.1403964009575
2024-05-13 16:59:52,0.117021253,0.039366720773365,1.85531812,157.2231031488537,37308.0,53810.70271187383,157.1329431545686
2024-05-13 16:59:57,0.117002249,0.0393664646683259,1.85530605,157.20703657515907,37313.0,53810.70271187383,157.11546780269384
2024-05-13 17:00:01,0.116979323,0.039367169328504,1.85533926,157.18419551933292,37317.0,53810.70271187383,157.0915003964902
2024-05-13 17:00:05,0.116963033,0.039367617883643,1.8553604,157.16844029282032,37321.0,53810.70271187383,157.0746194175333
2024-05-13 17:00:09,0.116970876,0.039366720773365,1.85531812,157.1796316448246,37325.0,53810.70271187383,157.0846856154476
2024-05-13 17:00:13,0.116979021,0.0393674256457263,1.85535134,157.18655210909827,37329.0,53810.70271187383,157.09048152439482
2024-05-13 17:00:18,0.116987166,0.039367617883643,1.8553604,157.19521188606325,37334.0,53810.70271187383,157.0977364498462
2024-05-13 17:00:22,0.116992897,0.0393660161131869,1.85528491,157.20638482244306,37338.0,53810.70271187383,157.10778617963928
2024-05-13 17:00:26,0.116996517,0.0393669130112817,1.85532718,157.2084217545297,37342.0,53810.70271187383,157.10870050524608
2024-05-13 17:00:30,0.117000137,0.0393655034787424,1.85526075,157.2170245276322,37346.0,53810.70271187383,157.11618127240217
2024-05-13 17:00:34,0.117005567,0.0393658879545758,1.85527887,157.22225293537568,37350.0,53810.70271187383,157.12028827512287
2024-05-13 17:00:39,0.11700798,0.0393660801924925,1.85528793,157.22541801757785,37355.0,53810.70271187383,157.12205244675113
2024-05-13 17:00:43,0.117013109,0.0393664646683259,1.85530605,157.23035661530116,37359.0,53810.70271187383,157.12587099307717
2024-05-13 17:00:47,0.117013109,0.0393668489319762,1.85532416,157.2303819320037,37363.0,53810.70271187383,157.12477686064892
2024-05-13 17:00:51,0.117012505,0.0393658238752702,1.85527585,157.2338409163002,37367.0,53810.70271187383,157.1271169985027
2024-05-13 17:00:55,0.11700979,0.0393649267649923,1.85523357,157.2349127989451,37371.0,53810.70271187383,157.1270706377953
2024-05-13 17:01:04,0.117014919,0.0393658238752702,1.85527585,157.239785496347,37380.0,53810.70271187383,157.1294294948542
2024-05-13 17:01:08,0.117014014,0.0393657597959647,1.85527283,157.2402172957026,37384.0,53810.70271187383,157.12874501373764
2024-05-13 17:01:12,0.117016729,0.0393655034787424,1.85526075,157.24466370048384,37388.0,53810.70271187383,157.13207574288663
2024-05-13 17:01:16,0.11701884,0.0393657597959647,1.85527283,157.24707112605944,37392.0,53810.70271187383,157.13336809806185
2024-05-13 17:01:20,0.117018237,0.0393669130112817,1.85532718,157.24432414180518,37396.0,53810.70271187383,157.12950664905247
2024-05-13 17:01:24,0.117017935,0.0393662724304092,1.85529699,157.2469727449673,37400.0,53810.70271187383,157.13104139350855
2024-05-13 17:01:29,0.117017332,0.0393660161131869,1.85528491,157.24851644668001,37405.0,53810.70271187383,157.1311936247144
2024-05-13 17:01:33,0.117019443,0.0393653112408257,1.85525169,157.25365839428224,37409.0,53810.70271187383,157.13522307869846
2024-05-13 17:01:37,0.117013712,0.0393668489319762,1.85532416,157.24490169255154,37413.0,53810.70271187383,157.1253544907197
2024-05-13 17:01:41,0.117001646,0.0393664646683259,1.85530605,157.2355486473025,37417.0,53810.70271187383,157.1148901669847
2024-05-13 17:01:45,0.116992596,0.0393683866231266,1.85539663,157.2225186907399,37421.0,53810.70271187383,157.10074954011117
2024-05-13 17:01:50,0.116979021,0.0393672974871151,1.8553453,157.21400294717614,37426.0,53810.70271187383,157.09084631450906
2024-05-13 17:01:54,0.116963938,0.0393683225438211,1.85539361,157.19774683030516,37430.0,53810.70271187383,157.07348089717397
2024-05-13 17:01:58,0.116943727,0.0393679382801708,1.8553755,157.1805891181152,37434.0,53810.70271187383,157.05521449400365
