num,datetime,is_corrected,temp,temp_err,thermal_cond,thermal_cond_err,thermal_diff,thermal_diff_err,tau_min,tau_max,tau_max_limit,mean_power
101,2024-02-03 07:41:02,True,306.18881545972783,1.1419301276034644,0.0030043434743332,0.0001083348675529,4.167774310311409e-09,7.820154944394e-10,1.975104238882465,3.8702688370782727,24.748737341529164,0.0037851270801189
102,2024-02-03 19:37:46,True,305.9439441982558,1.1329761203935595,0.0029528552078926,0.0001076863438744,4.0450068164735415e-09,7.654854254901402e-10,1.967503881410448,3.811249070574696,24.748737341529164,0.0037818831506607
103,2024-02-04 11:45:25,True,328.70208009180425,1.8377853451474453,0.0032238654072804,0.0001113930525176,4.7792012326208234e-09,8.593516193239585e-10,1.959004489477888,4.145024539284642,24.748737341529164,0.0039995846659101
105,2024-02-06 13:39:52,True,353.7857174420494,1.2883033405839164,0.0035110586548612,0.0001214148869438,5.202343788598298e-09,9.56533336463632e-10,1.967369761564189,4.324630148349208,24.748737341529164,0.0042444624050783
106,2024-02-07 15:12:34,True,352.08008969580294,1.4276881441312876,0.0035817683391101,0.0001094675318789,6.680690698941821e-09,1.088011577827418e-09,2.030267509774784,4.900041058195013,24.748737341529164,0.004258822175837
107,2024-02-08 08:57:30,True,370.4045385258122,1.312265453549745,0.0038397212878153,0.0001294662925435,7.943790797089283e-09,1.6207447627216687e-09,2.4987636075691864,5.071685577889771,24.748737341529164,0.0044150005619616
108,2024-02-09 08:17:51,True,395.2362900028438,1.59577358651213,0.0043067406633918,0.0001404689988542,1.0513419063680366e-08,2.130823330162865e-09,2.640150912205604,5.77482166564424,24.748737341529164,0.0046234164095196
109,2024-02-11 15:40:52,True,400.6054289850006,1.0205327759061666,0.0042390074984928,0.0001650148492982,8.618413142290597e-09,2.1958590925896103e-09,2.821952115730618,5.255664955173737,24.748737341529164,0.004663022511734
110,2024-02-12 10:57:54,True,400.6572650158872,0.9742627735877634,0.0042231437628163,0.0001760236807019,8.188202177053059e-09,2.268400501416928e-09,2.86579252277345,5.106801732387306,24.748737341529164,0.0046628865501012
111,2024-02-12 22:08:48,True,384.2824291478182,0.5083480598924568,0.0041236094106315,0.0001435875186865,6.102334395364619e-09,1.178787139032406e-09,2.0007826876897927,4.687046385871664,24.748737341529164,0.004543366347398
112,2024-02-13 13:58:45,True,344.5284291531831,0.5344855884886193,0.0035689204102975,0.0001219886528481,5.359573504536572e-09,9.895855602744984e-10,2.022215266474221,4.390715875095775,24.748737341529164,0.0041856944898474
113,2024-02-14 08:57:55,True,318.1663178872727,0.9807591963745595,0.0031939474848164,0.0001030132836068,5.350320123985565e-09,8.967740675683162e-10,1.999172111804588,4.384484029561533,24.748737341529164,0.0039229952513378
114,2024-02-14 22:42:01,True,303.5333288562505,0.8908376817061976,0.004157352301618,0.0001668877493387,6.218550288201731e-09,1.4897029910999095e-09,2.210832541493489,4.47687252207098,24.748737341529164,0.0035106813458258
115,2024-02-15 07:48:25,True,303.73015370812,1.029675597756507,0.0042374769308393,0.0001479384985435,6.4305276920370075e-09,1.2446959251534263e-09,1.960983314523132,4.810097570314884,24.748737341529164,0.0035167536950591
116,2024-02-16 01:14:25,True,321.88496332505133,2.161698766831689,0.0044688755469405,0.0001449072161582,8.3604857415528e-09,1.534574378307596e-09,2.013662232017353,5.48614151016815,24.748737341529164,0.0036114739503159
117,2024-02-16 10:20:50,True,337.62917678124126,1.625683484210793,0.0045576208680533,0.0001574868874485,7.255508470972172e-09,1.4088409000212471e-09,1.9554163148041728,5.1100464760145625,24.748737341529164,0.0038365034631044
118,2024-02-17 02:41:15,True,348.00888486107567,1.4085316623034567,0.0046601206918118,0.0001684465500678,6.21341325476235e-09,1.2799274595001831e-09,2.038816683136572,4.728855496194581,24.748737341529164,0.0042103659476536
119,2024-02-18 21:22:50,True,352.2452534332167,1.0726144417538577,0.004653719438458,0.0001732008545365,5.846039217045743e-09,1.2318600134506652e-09,1.995282613267642,4.585014397414308,24.748737341529164,0.0042526381484806
120,2024-02-19 11:17:21,True,352.20420208498194,1.088875524122152,0.0046751245191714,0.0001708269552033,6.068432407333203e-09,1.24874307704654e-09,1.981483224139075,4.6727101131554125,24.748737341529164,0.0042525699716372
