time,shunt_voltage,voltage,temperature,current
2023-07-01 14:04:36.949,1.7193858,0.24750275,302.8643005415023,0.03648246624696843
2023-07-01 14:04:38.073,1.719375,0.24750384,302.8671165516432,0.036482237089186936
2023-07-01 14:04:39.190,1.7193533,0.24751145,302.87854593333077,0.03648177665179263
2023-07-01 14:04:40.315,1.7193315,0.24751471,302.88535894380215,0.03648131409256701
2023-07-01 14:04:41.436,1.7193641,0.24751905,302.88498297054934,0.03648200580957413
2023-07-01 14:04:42.556,1.7193315,0.2475234,302.89461227394264,0.03648131409256701
2023-07-01 14:04:43.687,1.7192989,0.24752449,302.90077055578234,0.0364806223755599
2023-07-01 14:04:44.817,1.7193424,0.24752883,302.89872330601247,0.03648154537217982
2023-07-01 14:04:45.942,1.7193424,0.24753427,302.90451597020876,0.03648154537217982
2023-07-01 14:04:47.061,1.7193207,0.24753753,302.9113141011674,0.03648108493478551
2023-07-01 14:04:48.184,1.7193424,0.24754187,302.912608683517,0.03648154537217982
2023-07-01 14:04:49.345,1.7192989,0.24754622,302.92390991229405,0.0364806223755599
2023-07-01 14:04:50.478,1.7193207,0.24755166,302.92636034883685,0.03648108493478551
2023-07-01 14:04:51.599,1.7193098,0.24755383,302.93034225917927,0.03648085365517271
2023-07-01 14:04:52.724,1.7192989,0.24755818,302.93664560966545,0.0364806223755599
2023-07-01 14:04:53.848,1.7192881,0.24756035,302.9406123027182,0.0364803932177784
2023-07-01 14:04:54.962,1.7193207,0.2475647,302.9402459163959,0.03648108493478551
2023-07-01 14:04:56.084,1.7192772,0.24757013,302.95269807912143,0.03648016193816559
2023-07-01 14:04:57.204,1.7192663,0.24757339,302.95784103365895,0.03647993065855278
2023-07-01 14:04:58.328,1.7192772,0.24757882,302.96195191610354,0.03648016193816559
2023-07-01 14:04:59.459,1.7192663,0.24758208,302.9670949293096,0.03647993065855278
2023-07-01 14:05:00.581,1.7192989,0.24758534,302.96556732366275,0.0364806223755599
2023-07-01 14:05:01.722,1.7192555,0.24759295,302.9803265376,0.03647970150077129
2023-07-01 14:05:02.838,1.7192772,0.24759621,302.98047023890206,0.03648016193816559
2023-07-01 14:05:03.966,1.7192663,0.2475973,302.9833025578255,0.03647993065855278
2023-07-01 14:05:05.095,1.7192663,0.24760273,302.98908491149444,0.03647993065855278
2023-07-01 14:05:06.220,1.7192881,0.24760273,302.98574166739576,0.0364803932177784
2023-07-01 14:05:07.347,1.7192446,0.24760708,302.99704523455705,0.03647947022115847
2023-07-01 14:05:08.478,1.7192663,0.24761686,303.0041318576245,0.03647993065855278
2023-07-01 14:05:09.602,1.7192663,0.24761468,303.001810370118,0.03647993065855278
2023-07-01 14:05:10.720,1.7192555,0.24762229,303.0115707458652,0.03647970150077129
2023-07-01 14:05:11.846,1.7192446,0.24762555,303.0167141982058,0.03647947022115847
2023-07-01 14:05:12.980,1.7192337,0.24762664,303.0195468334665,0.036479238941545665
2023-07-01 14:05:14.127,1.7192555,0.24763207,303.0219855579921,0.03647970150077129
2023-07-01 14:05:15.256,1.719212,0.24763533,303.0321296072051,0.03647877850415136
2023-07-01 14:05:16.386,1.7192446,0.24763859,303.03060070241486,0.03647947022115847
2023-07-01 14:05:17.510,1.7192011,0.24764076,303.0395842461529,0.036478547224538554
2023-07-01 14:05:18.656,1.7192337,0.24764946,303.04384836990386,0.036479238941545665
2023-07-01 14:05:19.784,1.7192663,0.24764946,303.0388476799701,0.03647993065855278
2023-07-01 14:05:20.900,1.7192446,0.24765272,303.04564796502785,0.03647947022115847
2023-07-01 14:05:22.028,1.719212,0.24765706,303.0552707310776,0.03647877850415136
2023-07-01 14:05:23.158,1.7192446,0.24766032,303.0537413697578,0.03647947022115847
2023-07-01 14:05:24.299,1.7192446,0.24766467,303.0583738079272,0.03647947022115847
2023-07-01 14:05:25.434,1.7192229,0.24766684,303.06401371761484,0.03647900978376417
2023-07-01 14:05:26.558,1.7192337,0.24767336,303.06930024666354,0.036479238941545665
2023-07-01 14:05:27.683,1.7192229,0.24767554,303.07327871089456,0.03647900978376417
2023-07-01 14:05:28.811,1.719212,0.2476788,303.0784227116447,0.03647877850415136
2023-07-01 14:05:29.937,1.7192011,0.24768206,303.08356677762237,0.036478547224538554
2023-07-01 14:05:31.059,1.7191794,0.24768423,303.08920714800865,0.036478086787144245
2023-07-01 14:05:32.173,1.7191903,0.24768966,303.0933175006873,0.036478318066757054
2023-07-01 14:05:33.296,1.7191903,0.24769401,303.09795008517045,0.036478318066757054
2023-07-01 14:05:34.422,1.7191794,0.24769727,303.1030943757656,0.036478086787144245
2023-07-01 14:05:35.545,1.7191577,0.24769836,303.10758493518483,0.03647762634974994
2023-07-01 14:05:36.670,1.7192011,0.2477027,303.1055475185141,0.036478547224538554
2023-07-01 14:05:37.801,1.7191685,0.24770596,303.11402163913294,0.036477855507531444
2023-07-01 14:05:38.923,1.7192011,0.24771031,303.1136519220141,0.036478547224538554
2023-07-01 14:05:40.048,1.7191577,0.24771357,303.12378350143,0.03647762634974994
2023-07-01 14:05:41.177,1.7191685,0.24771683,303.12559805655184,0.036477855507531444
2023-07-01 14:05:42.312,1.7191685,0.24771792,303.12675889325715,0.036477855507531444
2023-07-01 14:05:43.443,1.7191359,0.24772009,303.1340727180842,0.036477163790524327
2023-07-01 14:05:44.566,1.7191359,0.24772552,303.1398557115156,0.036477163790524327
2023-07-01 14:05:45.691,1.7191577,0.24772878,303.13998206767525,0.03647762634974994
2023-07-01 14:05:46.817,1.7191359,0.24772878,303.14332763759046,0.036477163790524327
2023-07-01 14:05:47.965,1.7191468,0.24773422,303.14744844880437,0.036477395070137135
2023-07-01 14:05:49.095,1.7191468,0.24773639,303.1497595015079,0.036477395070137135
2023-07-01 14:05:50.223,1.7191359,0.24773857,303.153754109424,0.036477163790524327
2023-07-01 14:05:51.350,1.7191359,0.24774291,303.1583762977317,0.036477163790524327
2023-07-01 14:05:52.475,1.7191359,0.24774726,303.16300913624286,0.036477163790524327
2023-07-01 14:05:53.602,1.7191468,0.24775378,303.16828008513266,0.036477395070137135
2023-07-01 14:05:54.728,1.7191142,0.24775052,303.1698117409843,0.03647670335313002
2023-07-01 14:05:55.844,1.7191251,0.24775704,303.1750827132762,0.036476934632742826
2023-07-01 14:05:56.970,1.7191359,0.24775704,303.17342503524037,0.036477163790524327
2023-07-01 14:05:58.092,1.7191142,0.2477603,303.1802277714594,0.03647670335313002
2023-07-01 14:05:59.213,1.7191033,0.24776356,303.18537289488717,0.03647647207351721
2023-07-01 14:06:00.347,1.7191142,0.24776791,303.1883326786082,0.03647670335313002
2023-07-01 14:06:01.475,1.7191359,0.24777008,303.18731290057036,0.036477163790524327
2023-07-01 14:06:02.598,1.7191251,0.24777334,303.1924426539978,0.036476934632742826
2023-07-01 14:06:03.724,1.7191359,0.24778095,303.1988896717465,0.036477163790524327
2023-07-01 14:06:04.849,1.7191359,0.24778203,303.2000398941842,0.036477163790524327
2023-07-01 14:06:05.987,1.7191033,0.24778312,303.2062051598728,0.03647647207351721
2023-07-01 14:06:07.102,1.7191142,0.24778747,303.20916484582574,0.03647670335313002
2023-07-01 14:06:08.230,1.7191142,0.24778964,303.21147599595,0.03647670335313002
2023-07-01 14:06:09.355,1.7191142,0.24779399,303.21610894666003,0.03647670335313002
2023-07-01 14:06:10.477,1.7191033,0.24779833,303.222404614378,0.03647647207351721
2023-07-01 14:06:11.603,1.7190925,0.24780051,303.2263844806749,0.03647624291573571
2023-07-01 14:06:12.729,1.7190925,0.24780268,303.2286956599727,0.03647624291573571
2023-07-01 14:06:13.852,1.7190816,0.24780485,303.2326802930161,0.03647601163612291
2023-07-01 14:06:14.977,1.7191033,0.24781029,303.23514264698025,0.03647647207351721
2023-07-01 14:06:16.104,1.7191142,0.24781355,303.2369412491629,0.03647670335313002
2023-07-01 14:06:17.235,1.7190816,0.24781355,303.241946370151,0.03647601163612291
2023-07-01 14:06:18.363,1.7190925,0.24781355,303.2402728576534,0.03647624291573571
2023-07-01 14:06:19.481,1.7190925,0.24782333,303.250689148378,0.03647624291573571
2023-07-01 14:06:20.609,1.7191033,0.24782441,303.25018119593284,0.03647647207351721
2023-07-01 14:06:21.731,1.7190707,0.24782659,303.2575085440344,0.0364757803565101
2023-07-01 14:06:22.863,1.7190816,0.24783202,303.2616182801175,0.03647601163612291
2023-07-01 14:06:23.995,1.7190816,0.24783202,303.2616182801175,0.03647601163612291
2023-07-01 14:06:25.119,1.7190599,0.24782876,303.2614781015747,0.0364755511987286
2023-07-01 14:06:26.240,1.7190599,0.24783745,303.2707337521997,0.0364755511987286
2023-07-01 14:06:27.367,1.7190707,0.24783637,303.26792507964115,0.0364757803565101
2023-07-01 14:06:28.492,1.719049,0.24784397,303.2793519537152,0.03647531991911579
2023-07-01 14:06:29.610,1.7190599,0.24784397,303.27767815289883,0.0364755511987286
2023-07-01 14:06:30.724,1.719049,0.24784723,303.282824176081,0.03647531991911579
2023-07-01 14:06:31.849,1.719049,0.24785049,303.2862963984468,0.03647531991911579
2023-07-01 14:06:32.973,1.719049,0.24784941,303.28514609165074,0.03647531991911579
2023-07-01 14:06:34.097,1.7190381,0.24785484,303.292603474051,0.03647508863950298
2023-07-01 14:06:35.226,1.7190273,0.24785919,303.2988952722393,0.03647485948172149
2023-07-01 14:06:36.350,1.719049,0.24786027,303.29671306554417,0.03647531991911579
2023-07-01 14:06:37.474,1.7190381,0.24786679,303.30533154825423,0.03647508863950298
2023-07-01 14:06:38.597,1.7190164,0.24786679,303.30866424483503,0.03647462820210868
2023-07-01 14:06:39.720,1.7190273,0.24786462,303.30467888644586,0.03647485948172149
2023-07-01 14:06:40.855,1.7189947,0.24786788,303.3131580334771,0.03647416776471437
2023-07-01 14:06:41.975,1.7190273,0.24787005,303.3104625134621,0.03647485948172149
2023-07-01 14:06:43.100,1.7189838,0.24787223,303.31946555177615,0.03647393648510156
2023-07-01 14:06:44.224,1.7189947,0.24787331,303.3189417701773,0.03647416776471437
2023-07-01 14:06:45.347,1.7189947,0.24787875,303.32473615832635,0.03647416776471437
2023-07-01 14:06:46.474,1.7190055,0.24787875,303.32307735662954,0.036474396922495864
2023-07-01 14:06:47.607,1.7189621,0.24788201,303.33321584654885,0.03647347604770725
2023-07-01 14:06:48.725,1.7189947,0.24788527,303.3316809029461,0.03647416776471437
2023-07-01 14:06:49.852,1.7189838,0.24788744,303.335666508135,0.03647393648510156
2023-07-01 14:06:50.973,1.7189838,0.2478907,303.33913890246305,0.03647393648510156
2023-07-01 14:06:52.101,1.7189621,0.2478907,303.3424721311004,0.03647347604770725
2023-07-01 14:06:53.232,1.718973,0.24789613,303.34658163572516,0.03647370732732006
2023-07-01 14:06:54.353,1.7190055,0.24789722,303.3427504589683,0.036474396922495864
2023-07-01 14:06:55.476,1.7189621,0.24789831,303.3505780440674,0.03647347604770725
2023-07-01 14:06:56.605,1.7189838,0.24790483,303.3541895436353,0.03647393648510156
2023-07-01 14:06:57.726,1.7189947,0.24791026,303.3582989697339,0.03647416776471437
2023-07-01 14:06:58.865,1.7189838,0.24790809,303.357661978227,0.03647393648510156
2023-07-01 14:06:59.998,1.7189838,0.24791569,303.36575722451414,0.03647393648510156
2023-07-01 14:07:01.121,1.718973,0.24791569,303.367416334538,0.03647370732732006
2023-07-01 14:07:02.243,1.718973,0.24791787,303.3697384066147,0.03647370732732006
2023-07-01 14:07:03.357,1.718973,0.24792004,303.3720498269847,0.03647370732732006
2023-07-01 14:07:04.488,1.718973,0.2479233,303.375522283393,0.03647370732732006
