time,shunt_voltage,voltage,temperature,current,seconds_combined,temperature_corr_err,temperature_uncorr
2023-07-01 14:53:26.338,1.7173757,0.2494903,305.2946662524722,0.0364398153158027,15229.343,0.05523328612937025,305.292239893678
2023-07-01 14:53:27.463,1.7173866,0.24949248,305.29530160231025,0.0364400465954155,15230.468,0.05523328612937025,305.29287614770425
2023-07-01 14:53:28.576,1.7173866,0.2494903,305.29297546636917,0.0364400465954155,15231.581,0.05523328612937025,305.29055090630663
2023-07-01 14:53:29.693,1.7173866,0.24949465,305.29761438516107,0.0364400465954155,15232.698,0.05523328612937025,305.29519072285694
2023-07-01 14:53:30.818,1.7173974,0.2494903,305.2913001934934,0.036440275753197,15233.823,0.05523328612937025,305.28887743537746
2023-07-01 14:53:31.941,1.7173757,0.24949465,305.29930159521194,0.0364398153158027,15234.946,0.05523328612937025,305.29687973967674
2023-07-01 14:53:33.069,1.7173757,0.2494903,305.29466084261384,0.0364398153158027,15236.074,0.05523328612937025,305.292239893678
2023-07-01 14:53:34.197,1.7173757,0.24949682,305.30161437185626,0.0364398153158027,15237.202,0.05523328612937025,305.29919432951976
2023-07-01 14:53:35.312,1.7173974,0.24949682,305.2982509295326,0.036440275753197,15238.317,0.05523328612937025,305.29583178334707
2023-07-01 14:53:36.443,1.7173757,0.24949465,305.29929797685173,0.0364398153158027,15239.448,0.05523328612937025,305.29687973967674
2023-07-01 14:53:37.558,1.7173974,0.24949248,305.29362000317656,0.036440275753197,15240.563,0.05523328612937025,305.2912026621525
2023-07-01 14:53:38.680,1.7173866,0.24949682,305.2999217372566,0.0364400465954155,15241.685,0.05523328612937025,305.2975052980096
2023-07-01 14:53:39.802,1.7174083,0.24949465,305.2942437860824,0.0364405070328098,15242.807,0.05523328612937025,305.2918282486124
2023-07-01 14:53:40.929,1.7173974,0.24949248,305.2936172938269,0.036440275753197,15243.934,0.05523328612937025,305.2912026621525
2023-07-01 14:53:42.065,1.7173974,0.24949574,305.2970935547826,0.036440275753197,15245.07,0.05523328612937025,305.29467983613733
2023-07-01 14:53:43.193,1.7173974,0.24949574,305.29709264818325,0.036440275753197,15246.198,0.05523328612937025,305.29467983613733
2023-07-01 14:53:44.319,1.7173866,0.24949682,305.2999172050636,0.0364400465954155,15247.324,0.05523328612937025,305.2975052980096
2023-07-01 14:53:45.446,1.7173866,0.24949682,305.299916299268,0.0364400465954155,15248.451,0.05523328612937025,305.2975052980096
2023-07-01 14:53:46.570,1.7173648,0.24949574,305.3021415112676,0.0364395840361899,15249.575,0.05523328612937025,305.2997314133937
