num,datetime,is_corrected,temp,temp_err,thermal_cond,thermal_cond_err,thermal_diff,thermal_diff_err,tau_min,tau_max,tau_max_limit,mean_power
101,2024-04-05 20:47:39,False,119.10429498927893,0.5750305495515974,0.0012668054682455,8.361172803590207e-05,1.261520804625086e-08,4.434710554546019e-09,1.996598543176688,3.3601504730286287,24.748737341529164,0.0009861556651057
102,2024-04-06 07:03:34,False,149.29029511886398,0.6723444600241074,0.0020585291022741,0.0001207423826937,2.3735767224914832e-08,7.225493587004702e-09,2.0146503903805333,4.272330159989921,24.748737341529164,0.0013199809659935
103,2024-04-06 16:03:34,False,158.3796794152534,0.5670769764892261,0.0027009704999489,0.000199231968115,3.4549763532297966e-08,1.3597327917497381e-08,2.245944228095502,4.631997749735749,24.748737341529164,0.001415195924962
104,2024-04-07 01:03:35,False,163.90901660369758,0.6666507513786952,0.003038753109766,0.0001799094092277,3.849030643448972e-08,1.1965969730865528e-08,2.0388607345586136,5.318869732316251,24.748737341529164,0.0014726496137334
105,2024-04-07 10:03:39,False,167.37790882140234,0.6381799713331526,0.0032761972814228,0.0002086859536537,4.0940954208366414e-08,1.3668205292112483e-08,2.033478884828905,5.2995749439874285,24.748737341529164,0.0015090824111433
106,2024-04-07 19:03:38,False,171.3240789647313,0.9224765546111852,0.003553128866311,0.0001250288688246,5.1322942674595916e-08,9.146917623911356e-09,2.0763254043299804,6.7013114268978295,24.748737341529164,0.002168137107175
107,2024-04-08 04:03:35,False,173.85389712344053,0.6524093032277312,0.0038166562830216,0.00026979496962,5.796528033275223e-08,1.9467884547927007e-08,2.028678117303336,4.593404188738654,24.748737341529164,0.0022082622236407
108,2024-04-08 13:03:37,False,176.5603990877711,0.5161016409230036,0.0041526475581759,0.0004745598839708,6.739234521904754e-08,3.569859462388155e-08,2.1249204996131468,3.971121854244355,24.748737341529164,0.0022471805816402
109,2024-04-08 22:03:37,False,179.3618464195926,0.3910088420766771,0.0043745851296645,0.0008809621136483,6.86428060127549e-08,6.159629673166828e-08,2.079542444578508,3.2513062184242583,24.748737341529164,0.0022871560518336
110,2024-04-09 07:03:41,False,182.0746060717187,0.5709625729399017,0.0049808569407091,0.000475040190005,1.0701405841245805e-07,4.7153548471336494e-08,2.2187038303868025,5.109934466569974,24.748737341529164,0.0023238376408976
111,2024-04-09 16:03:48,False,185.4618148133981,0.4854116160985883,0.0049343739599455,0.0006307671542513,8.413347563607803e-08,4.6636770731813175e-08,2.131480162785526,3.611189377973979,24.748737341529164,0.003164988548465
112,2024-04-10 01:03:41,False,188.7097393424744,0.4099026127398137,0.0050727798907003,0.0009953955235409,9.216266754125657e-08,7.421730074652898e-08,2.036497002049486,3.095951780033191,24.748737341529164,0.0032285038023359
113,2024-04-10 10:03:46,False,191.2566634958247,0.482165057619814,0.0053447527327028,0.0007447665926316,9.665423690088597e-08,5.6909600655991836e-08,2.1085765097431857,3.59884255625593,24.748737341529164,0.0032737431059365
114,2024-04-10 19:03:45,False,193.86892603506192,0.362132539436872,0.0055014237369355,0.0012601983055992,1.0361581118738977e-07,1.0174582314077593e-07,2.3872305325012992,3.436888487478526,24.748737341529164,0.0033215819777016
115,2024-04-11 04:03:49,False,196.77344418984768,0.5147308768652928,0.005484244190769,0.0007025853184624,1.0884844978163366e-07,5.8610998213130087e-08,2.1381381832867152,3.819121924047321,24.748737341529164,0.0033745113666161
