time,voltage,current,shunt_voltage,temperature,temperature old
2024-03-15 15:00:25,0.119408586,0.0246631151454197,1.16235042,228.04433092950305,228.04433092950305
2024-03-15 15:00:30,0.11962578,0.0246582760969337,1.16212236,228.42176763462783,228.4171164138343
2024-03-15 15:00:34,0.119807681,0.0246546341856729,1.16195072,228.73473916876358,228.7263673333977
2024-03-15 15:00:38,0.119968164,0.0246519651340679,1.16182493,229.00728643041526,228.995194302276
2024-03-15 15:00:42,0.1201021,0.0246479966729685,1.1616379,229.2485699909325,229.23275789178717
2024-03-15 15:00:46,0.120339205,0.0246466140876868,1.16157274,229.63033556188657,229.61080381347065
2024-03-15 15:00:50,0.120442976,0.0246417686737069,1.16134438,229.83166838958007,229.80841731359723
2024-03-15 15:00:55,0.120527742,0.0246384915052483,1.16118993,229.9926366848314,229.96473690173704
2024-03-15 15:00:59,0.120609492,0.0246369618770568,1.16111784,230.13477122984546,230.1031528429006
2024-03-15 15:01:03,0.120686415,0.0246353809005476,1.16104333,230.2698286597873,230.2344919905917
2024-03-15 15:01:07,0.120756098,0.0246336333602805,1.16096097,230.39494023169073,230.35588560181196
2024-03-15 15:01:11,0.120891845,0.0246330829572387,1.16093503,230.61346440331286,230.57069213428628
2024-03-15 15:01:16,0.120946445,0.0246303818659808,1.16080773,230.72340927308315,230.67599040723184
2024-03-15 15:01:20,0.121001045,0.0246305482175556,1.16081557,230.81058721281187,230.7594514311494
2024-03-15 15:01:24,0.121055344,0.0246292297115794,1.16075343,230.9086237598146,230.8537713837713
2024-03-15 15:01:28,0.121099386,0.0246277128143758,1.16068194,230.99226674993736,230.9336981009111
2024-03-15 15:01:32,0.121142524,0.0246258630018396,1.16059476,231.07705942893682,231.01477482829296
2024-03-15 15:01:36,0.121229703,0.0246256068968004,1.16058269,231.218053174729,231.15205294380024
2024-03-15 15:01:41,0.121271332,0.0246243652011177,1.16052417,231.29680927466308,231.22616495770268
2024-03-15 15:01:45,0.121307531,0.0246239554754917,1.16050486,231.35985193161537,231.2854927072493
2024-03-15 15:01:49,0.121339507,0.02462219541642,1.16042191,231.42667176538833,231.34859795484297
2024-03-15 15:01:53,0.121379628,0.024620710346686,1.16035192,231.5040428221417,231.42225474661063
2024-03-15 15:01:57,0.121414017,0.0246207296553509,1.16035283,231.5610035667252,231.4755015473689
2024-03-15 15:02:01,0.121481287,0.0246217025150066,1.16039868,231.66171371084428,231.5724980687904
2024-03-15 15:02:06,0.121512961,0.024619916781776,1.16031452,231.72921851052723,231.6353612916366
2024-03-15 15:02:10,0.12154735,0.0246208960069256,1.16036067,231.77882367517864,231.6812535560065
2024-03-15 15:02:14,0.121576913,0.024619769526683,1.16030758,231.83707741595572,231.735794717522
2024-03-15 15:02:18,0.121607381,0.0246205503606052,1.16034438,231.88211234799547,231.7771173912868
2024-03-15 15:02:22,0.121630307,0.024619647945749,1.16030185,231.92834632699513,231.8196394329648
2024-03-15 15:02:26,0.121676762,0.0246182142243327,1.16023428,232.01520039868888,231.90278188825675
2024-03-15 15:02:31,0.121704213,0.0246173115972933,1.16019174,232.06940043670616,231.9523428570145
2024-03-15 15:02:35,0.121724726,0.0246165948426768,1.16015796,232.11047348171292,231.9897050075668
2024-03-15 15:02:39,0.121747049,0.0246154042831286,1.16010185,232.15799960131366,232.03352055352408
2024-03-15 15:02:43,0.121769673,0.0246149241127031,1.16007922,232.20053890080382,232.072349600148
2024-03-15 15:02:47,0.121787773,0.0246144057493141,1.16005479,232.23634616005478,232.10444692727623
2024-03-15 15:02:52,0.121833324,0.0246132983655533,1.1600026,232.32025143871957,232.18371524178164
2024-03-15 15:02:56,0.121849311,0.0246119030492837,1.15993684,232.35952526244714,232.2192798549357
2024-03-15 15:03:00,0.121874048,0.0246126391125652,1.15997153,232.39600048388837,232.25204618643684
2024-03-15 15:03:04,0.12189094,0.0246118326044842,1.15993352,232.432154739219,232.2844918724268
2024-03-15 15:03:08,0.121912358,0.0246122934662448,1.15995524,232.46558963484452,232.31421851927703
2024-03-15 15:03:13,0.121929553,0.0246122486956042,1.15995313,232.49728122007951,232.34127524428587
2024-03-15 15:03:17,0.121967562,0.0246107252207235,1.15988133,232.57176509579713,232.41205159237532
2024-03-15 15:03:21,0.12198536,0.0246112374308017,1.15990547,232.5991793050218,232.43575859442603
2024-03-15 15:03:25,0.122002253,0.0246092146890137,1.15981014,232.6447103901139,232.47758279276397
2024-03-15 15:03:29,0.122014922,0.0246093428476249,1.15981618,232.66711387191182,232.49627970819324
2024-03-15 15:03:34,0.122030005,0.0246076593866634,1.15973684,232.7081527015173,232.5326857803273
2024-03-15 15:03:38,0.122047502,0.0246083122741575,1.15976761,232.7340147470479,232.55484198023032
2024-03-15 15:03:42,0.122080986,0.0246084595292505,1.15977455,232.78861328359494,232.60573499142296
2024-03-15 15:03:46,0.122096069,0.0246071601197561,1.15971331,232.8257730082136,232.63918951092563
2024-03-15 15:03:50,0.12210904,0.0246061999910883,1.15966806,232.8570376580917,232.66674927589165
2024-03-15 15:03:54,0.122125631,0.024606097506636,1.15966323,232.8873148199158,232.6933218729725
2024-03-15 15:03:59,0.122142826,0.0246065904080493,1.15968646,232.91486400927033,232.7162408065825
2024-03-15 15:04:03,0.122158512,0.0246063856513279,1.15967681,232.94452316762548,232.74219612044703
2024-03-15 15:04:07,0.122186265,0.0246063408806873,1.1596747,232.99170040842608,232.78566983681247
2024-03-15 15:04:11,0.122193505,0.0246052912107381,1.15962523,233.01475544794778,232.8050216719193
