time,sample_holder_res,sample_holder_temp,exhaust_res,exhaust_temp,target_temp,cooling_active,heating_active,proportional,integral,derivative
2024-02-22 10:03:47,1487.52078,399.968,1071.14726,290.823,-1.000,0,0,70.3,0.03,6.97
2024-02-22 10:03:51,1487.46653,399.953,1071.15203,290.824,-1.000,0,0,70.3,0.03,6.97
2024-02-22 10:03:55,1487.40424,399.937,1071.15352,290.825,-1.000,0,0,70.3,0.03,6.97
2024-02-22 10:04:00,1487.33837,399.919,1071.15441,290.825,400.000,0,0,70.3,0.03,6.97
2024-02-22 10:04:04,1487.27369,399.902,1071.15292,290.825,400.000,0,1,70.3,0.03,6.97
2024-02-22 10:04:08,1487.22749,399.890,1071.15382,290.825,400.000,0,1,70.3,0.03,6.97
2024-02-22 10:04:12,1487.54313,399.974,1071.15263,290.825,400.000,0,1,70.3,0.03,6.97
2024-02-22 10:04:16,1487.80453,400.043,1071.15233,290.825,400.000,0,0,70.3,0.03,6.97
2024-02-22 10:04:21,1488.05042,400.108,1071.15143,290.824,400.000,0,0,70.3,0.03,6.97
2024-02-22 10:04:25,1488.15116,400.135,1071.15024,290.824,400.000,0,0,70.3,0.03,6.97
2024-02-22 10:04:29,1488.16249,400.138,1071.14994,290.824,400.000,0,0,70.3,0.03,6.97
2024-02-22 10:04:33,1488.1306,400.130,1071.14607,290.823,400.000,0,0,70.3,0.03,6.97
2024-02-22 10:04:37,1488.01644,400.099,1071.14577,290.823,400.000,0,0,70.3,0.03,6.97
2024-02-22 10:04:42,1487.9464,400.081,1071.14458,290.823,400.000,0,0,70.3,0.03,6.97
2024-02-22 10:04:46,1487.87278,400.061,1071.14339,290.822,400.000,0,0,70.3,0.03,6.97
2024-02-22 10:04:50,1487.79827,400.041,1071.14309,290.822,400.000,0,0,70.3,0.03,6.97
2024-02-22 10:04:54,1487.72405,400.022,1071.141,290.822,400.000,0,0,70.3,0.03,6.97
2024-02-22 10:04:58,1487.65073,400.002,1071.13891,290.821,400.000,0,0,70.3,0.03,6.97
2024-02-22 10:05:02,1487.50707,399.964,1071.13832,290.821,400.000,0,0,70.3,0.03,6.97
2024-02-22 10:05:07,1487.43762,399.946,1071.13653,290.820,400.000,0,0,70.3,0.03,6.97
