num,datetime,is_corrected,temp,temp_err,thermal_cond,thermal_cond_err,thermal_diff,thermal_diff_err,tau_min,tau_max,tau_max_limit,mean_power
026,2024-06-09 04:35:34,False,272.2481973634568,2.391165606403837,0.0018916117656227,4.746805650767357e-05,4.6709523663572234e-09,4.4402099037222047e-10,2.0491915911781264,3.799725485401568,24.748737341529164,0.0062819902283415
027,2024-06-09 13:35:40,False,283.1019036147345,2.434825351496281,0.0019590662963791,4.965138496974868e-05,4.573718677225915e-09,4.4027491010827166e-10,2.027750746720636,3.7980927724280953,24.748737341529164,0.0065002001573358
028,2024-06-09 22:35:35,False,292.8317043336782,2.3535892716001285,0.0020446503379651,5.433719973553331e-05,4.495106486052855e-09,4.5810813828625317e-10,1.999037184771956,3.688114996416996,24.74873734152916,0.0066945947960536
029,2024-06-10 07:35:39,False,302.21555824479,2.341451120501404,0.0021478922118169,5.712107919453858e-05,4.571263643545896e-09,4.741328935431727e-10,2.00680922610096,3.729658867418059,24.748737341529164,0.0068739164095446
030,2024-06-10 16:35:49,False,311.4927710166469,2.234105808803434,0.0022472236394868,6.122173752480558e-05,4.617291464368127e-09,4.985623345986396e-10,2.0111557181845665,3.6712223828706647,24.748737341529164,0.0070551713278517
031,2024-06-11 01:35:47,False,320.82582578256506,2.3226737557646358,0.0023548594857168,6.609157863098476e-05,4.651084995641197e-09,5.222796582521179e-10,1.955298408534376,3.707284203041323,24.748737341529164,0.0072252610949826
032,2024-06-11 10:35:47,False,330.1878773448277,2.180534240210513,0.0024619406725589,6.790373293824191e-05,4.727662675435027e-09,5.321113918257222e-10,2.0187236626703005,3.712932043758482,24.748737341529164,0.007396670878864
033,2024-06-11 19:35:44,False,332.0789892673188,1.246923351900802,0.0025713166182848,0.0001033398271311,4.744955466973779e-09,1.003356327875578e-09,2.0141839350621837,3.601764601789838,24.748737341529164,0.0041028979804513
034,2024-06-12 04:35:53,False,339.03991995064985,1.2961855107838736,0.0026568788427228,0.0001006128048583,4.722229325020171e-09,9.355268224138246e-10,2.018733243272228,3.744368954307906,24.748737341529164,0.0041705626435659
035,2024-06-12 13:35:45,False,346.53445458560213,1.244335563535968,0.0027500499297731,0.0001113685995631,4.913368977793303e-09,1.063457501528014e-09,2.029138537259294,3.673829688757796,24.748737341529164,0.0042429225911845
036,2024-06-12 22:35:49,False,354.53446078870047,1.353301695727764,0.0029368298846842,0.0001040908412343,5.380797275739098e-09,1.0150194840845114e-09,2.0630585656034164,4.091412998564718,24.748737341529164,0.0043185676818637
037,2024-06-13 07:35:56,True,363.2721481964939,1.3786413266885371,0.0030007121338955,0.0001314153112542,5.113044316567033e-09,1.2750925742217144e-09,2.136808034123412,3.721038028462424,24.748737341529164,0.0043948742213588
