time,voltage,current,shunt_voltage,temperature,temperature old
2024-02-12 10:57:46,0.205566578,0.0224808116429127,1.05950042,395.50448641794736,395.50448641794736
2024-02-12 10:57:54,0.205771706,0.0224750958537294,1.05923104,395.9586051035959,395.9585947252964
2024-02-12 10:57:58,0.205857076,0.022474462062717,1.05920117,396.1194766165244,396.1194610490751
2024-02-12 10:58:02,0.205913788,0.0224723050090071,1.05909951,396.2544228905854,396.2544021339863
2024-02-12 10:58:06,0.20601967,0.022472061847139,1.05908805,396.445211049861,396.4451851041121
2024-02-12 10:58:11,0.206058282,0.0224697895779889,1.05898096,396.55013215759107,396.55009972540495
2024-02-12 10:58:15,0.206102325,0.0224694696058273,1.05896588,396.6330522299645,396.6330146086286
2024-02-12 10:58:19,0.206142445,0.0224690726111892,1.05894717,396.7102988709069,396.7102560604213
2024-02-12 10:58:23,0.206173818,0.0224681510998512,1.05890374,396.7806056307276,396.78055763109217
2024-02-12 10:58:28,0.206204889,0.0224681381566802,1.05890313,396.83566761072075,396.8356131246481
2024-02-12 10:58:32,0.206264316,0.0224682213324676,1.05890705,396.93922580929313,396.93916613407066
2024-02-12 10:58:36,0.20628332,0.0224663267492907,1.05881776,397.0034850310593,397.0034201666871
2024-02-12 10:58:40,0.206311375,0.0224661219925693,1.05880811,397.0563379911279,397.0562679376059
2024-02-12 10:58:44,0.206339429,0.0224650402829674,1.05875713,397.1234110372781,397.1233357946063
2024-02-12 10:58:48,0.206351797,0.0224650659571262,1.05875834,397.14483596371457,397.144755531893
2024-02-12 10:58:52,0.206379851,0.0224646305573414,1.05873782,397.20143391144603,397.2013482904747
2024-02-12 10:58:57,0.20641786,0.0224644833022485,1.05873088,397.2709382434378,397.2708461360292
2024-02-12 10:59:01,0.206435658,0.0224631584307784,1.05866844,397.32386576157586,397.3237684650175
2024-02-12 10:59:05,0.206448026,0.0224622814778979,1.05862711,397.3599417182575,397.3598392325494
2024-02-12 10:59:09,0.206460394,0.02246173744035,1.05860147,397.3906170092375,397.39050933437954
2024-02-12 10:59:14,0.206474572,0.0224621662624578,1.05862168,397.4086995079313,397.4085853466362
2024-02-12 10:59:18,0.206505945,0.0224623007865628,1.05862802,397.46192130235016,397.4618019519052
2024-02-12 10:59:22,0.206527061,0.0224607005013887,1.0585526,397.5251990480414,397.52507450844666
2024-02-12 10:59:27,0.206541239,0.0224618335593083,1.058606,397.5318444987258,397.53171347269387
2024-02-12 10:59:31,0.206564467,0.022460924566775,1.05856316,397.5876314337494,397.58749521856765
2024-02-12 10:59:35,0.206565372,0.0224601821379996,1.05852817,397.6012933603859,397.6011519560544
2024-02-12 10:59:39,0.206597348,0.0224605405153079,1.05854506,397.65194919591255,397.6518026024313
2024-02-12 10:59:43,0.206626006,0.0224602462173052,1.05853119,397.7073482330551,397.707196450424
2024-02-12 10:59:48,0.206631134,0.0224605598239728,1.05854597,397.71131594966556,397.7111576805973
2024-02-12 10:59:52,0.206642597,0.022459471748877,1.05849469,397.7492462916923,397.74908283347423
2024-02-12 10:59:56,0.206660093,0.0224598876278138,1.05851429,397.77339426657335,397.7732256192055
2024-02-12 11:00:00,0.206663411,0.0224593499557598,1.05848895,397.7879976398272,397.7878238033096
2024-02-12 11:00:05,0.206685131,0.0224589404423169,1.05846965,397.83302268141244,397.8328423584576
2024-02-12 11:00:09,0.206685131,0.0224574746812478,1.05840057,397.85685469381207,397.85666918170745
2024-02-12 11:00:13,0.206702024,0.022457449007089,1.05839936,397.88711688634055,397.88692618508617
2024-02-12 11:00:17,0.206714392,0.0224578330585561,1.05841746,397.90272458064226,397.90252869023806
2024-02-12 11:00:22,0.206725553,0.0224579994101308,1.0584253,397.9197408118875,397.9195384350461
2024-02-12 11:00:26,0.206751194,0.0224577819224216,1.05841505,397.9685742020055,397.9683666360143
2024-02-12 11:00:30,0.206752702,0.0224567449834603,1.05836618,397.9881065628783,397.9878938077373
2024-02-12 11:00:34,0.20676869,0.0224566872696486,1.05836346,398.01729310347184,398.0170751591811
2024-02-12 11:00:39,0.20677774,0.0224570138194873,1.05837885,398.0279749543676,398.0277505236396
2024-02-12 11:00:43,0.206789203,0.0224567897541009,1.05836829,398.05187398447634,398.0516443645986
2024-02-12 11:00:47,0.20679584,0.0224557207754869,1.05831791,398.08099353352367,398.08075872449615
2024-02-12 11:00:51,0.206810018,0.0224555223842594,1.05830856,398.10927340926304,398.1090334110857
2024-02-12 11:00:56,0.206817559,0.022454760646819,1.05827266,398.13499655195955,398.134750067345
2024-02-12 11:01:00,0.206821782,0.0224541334334837,1.0582431,398.1526689497064,398.15241727594207
2024-02-12 11:01:04,0.20684501,0.0224545238504448,1.0582615,398.1873583366755,398.1871014737614
2024-02-12 11:01:08,0.206837469,0.0224544022695107,1.05825577,398.17601927675315,398.1757572246893
2024-02-12 11:01:12,0.206845614,0.0224539925438847,1.05823646,398.1970828405458,398.1968155993321
2024-02-12 11:01:16,0.206863713,0.0224541013938309,1.05824159,398.22729326940566,398.2270208390422
2024-02-12 11:01:21,0.206867031,0.022453301463427,1.05820389,398.24618291840386,398.2459040016032
2024-02-12 11:01:25,0.206876986,0.0224530389928939,1.05819152,398.2680499682615,398.267765862311
2024-02-12 11:01:29,0.206886338,0.0224530069532412,1.05819001,398.28510059544953,398.2848113003493
2024-02-12 11:01:33,0.206893577,0.0224534614495078,1.05821143,398.2904967456052,398.2902022613552
2024-02-12 11:01:37,0.206904437,0.0224533653305494,1.0582069,398.3112548829121,398.3109552095123
