time,sample_holder_res,sample_holder_temp,exhaust_res,exhaust_temp,target_temp,cooling_active,heating_active,proportional,integral,derivative
2023-11-02 10:34:42,1250.57715,337.733,1090.45144,295.782,-1.000,0,0,0,0,0
2023-11-02 10:34:44,1250.54794,337.726,1090.4726,295.787,-1.000,0,0,0,0,0
2023-11-02 10:34:46,1250.51366,337.717,1090.48125,295.789,-1.000,0,0,0,0,0
2023-11-02 10:34:48,1250.47939,337.708,1090.48572,295.790,-1.000,0,0,0,0,0
2023-11-02 10:34:50,1250.44451,337.699,1090.48899,295.791,-1.000,0,0,0,0,0
2023-11-02 10:34:52,1250.40845,337.689,1090.48899,295.791,-1.000,0,0,0,0,0
2023-11-02 10:34:54,1250.37358,337.680,1090.49227,295.792,-1.000,0,0,0,0,0
2023-11-02 10:34:56,1250.33721,337.671,1090.49406,295.793,-1.000,0,0,0,0,0
2023-11-02 10:34:58,1250.30264,337.662,1090.49525,295.793,-1.000,0,0,0,0,0
2023-11-02 10:35:00,1250.26657,337.652,1090.49704,295.793,-1.000,0,0,0,0,0
2023-11-02 10:35:02,1250.23111,337.643,1090.49913,295.794,-1.000,0,0,0,0,0
2023-11-02 10:35:04,1250.19623,337.634,1090.49794,295.794,-1.000,0,0,0,0,0
2023-11-02 10:35:06,1250.15987,337.625,1090.49823,295.794,-1.000,0,0,0,0,0
2023-11-02 10:35:08,1250.125,337.615,1090.49823,295.794,-1.000,0,0,0,0,0
2023-11-02 10:35:10,1250.09281,337.607,1090.49943,295.794,-1.000,0,0,0,0,0
2023-11-02 10:35:12,1250.05406,337.597,1090.49794,295.794,-1.000,0,0,0,0,0
2023-11-02 10:35:14,1250.01919,337.588,1090.49883,295.794,-1.000,0,0,60,5e-07,6
2023-11-02 10:35:16,1249.98193,337.578,1090.50092,295.794,300.000,0,0,60,5e-07,6
2023-11-02 10:35:18,1249.94646,337.569,1090.5033,295.795,300.000,1,0,60,5e-07,6
2023-11-02 10:35:19,1249.9095,337.559,1090.5036,295.795,300.000,1,0,60,5e-07,6
2023-11-02 10:35:21,1249.87284,337.550,1090.50479,295.795,300.000,1,0,60,5e-07,6
2023-11-02 10:35:23,1249.83618,337.540,1090.50449,295.795,300.000,1,0,60,5e-07,6
2023-11-02 10:35:25,1249.80071,337.531,1090.50241,295.795,300.000,1,0,60,5e-07,6
2023-11-02 10:35:27,1249.76375,337.521,1090.5039,295.795,300.000,1,0,60,5e-07,6
2023-11-02 10:35:29,1249.73007,337.512,1090.50271,295.795,300.000,1,0,60,5e-07,6
2023-11-02 10:35:31,1249.69431,337.503,1090.503,295.795,300.000,1,0,60,5e-07,6
2023-11-02 10:35:33,1249.65914,337.494,1090.50241,295.795,300.000,1,0,60,5e-07,6
2023-11-02 10:35:35,1249.62337,337.485,1090.50688,295.796,300.000,1,0,60,5e-07,6
2023-11-02 10:35:37,1249.5885,337.476,1090.50747,295.796,300.000,1,0,60,5e-07,6
2023-11-02 10:35:39,1249.55213,337.466,1090.5042,295.795,300.000,1,0,60,5e-07,6
2023-11-02 10:35:41,1249.51756,337.457,1090.50569,295.796,300.000,1,0,60,5e-07,6
2023-11-02 10:35:43,1249.48179,337.448,1090.5039,295.795,300.000,1,0,60,5e-07,6
2023-11-02 10:35:45,1249.44573,337.438,1090.503,295.795,300.000,1,0,60,5e-07,6
2023-11-02 10:35:47,1249.40966,337.429,1090.50241,295.795,300.000,1,0,60,5e-07,6
2023-11-02 10:35:49,1249.37509,337.420,1090.50241,295.795,300.000,1,0,60,5e-07,6
2023-11-02 10:35:51,1249.34022,337.411,1090.50509,295.795,300.000,1,0,60,5e-07,6
2023-11-02 10:35:53,1249.30356,337.401,1090.50449,295.795,300.000,1,0,60,5e-07,6
2023-11-02 10:35:55,1249.26809,337.392,1090.50658,295.796,300.000,1,0,60,5e-07,6
2023-11-02 10:35:57,1249.2347,337.383,1090.50658,295.796,300.000,1,0,60,5e-07,6
2023-11-02 10:35:59,1249.19804,337.374,1090.50449,295.795,300.000,1,0,60,5e-07,6
2023-11-02 10:36:01,1249.16317,337.365,1090.5036,295.795,300.000,1,0,60,5e-07,6
2023-11-02 10:36:02,1249.12651,337.355,1090.5042,295.795,300.000,1,0,60,5e-07,6
2023-11-02 10:36:05,1249.09253,337.346,1090.5033,295.795,300.000,1,0,60,5e-07,6
