time,sample_holder_res,sample_holder_temp,exhaust_res,exhaust_temp,target_temp,cooling_active,heating_active,proportional,integral,derivative
2023-10-23 17:18:25,1046.47569,284.939,1093.40279,296.540,-1.000,0,0,0,0,0
2023-10-23 17:18:27,1046.49536,284.944,1093.4162,296.544,-1.000,0,0,0,0,0
2023-10-23 17:18:29,1046.51205,284.948,1093.42335,296.546,-1.000,0,0,0,0,0
2023-10-23 17:18:31,1046.52815,284.952,1093.42395,296.546,-1.000,0,0,0,0,0
2023-10-23 17:18:33,1046.54365,284.956,1093.42216,296.545,-1.000,0,0,0,0,0
2023-10-23 17:18:35,1046.55945,284.960,1093.41948,296.545,-1.000,0,0,0,0,0
2023-10-23 17:18:37,1046.57554,284.965,1093.4168,296.544,-1.000,0,0,0,0,0
2023-10-23 17:18:39,1046.59074,284.968,1093.41352,296.543,-1.000,0,0,0,0,0
2023-10-23 17:18:41,1046.60624,284.972,1093.41024,296.542,-1.000,0,0,0,0,0
2023-10-23 17:18:43,1046.62204,284.977,1093.40607,296.541,-1.000,0,0,0,0,0
2023-10-23 17:18:45,1046.63843,284.981,1093.4016,296.540,-1.000,0,0,0,0,0
2023-10-23 17:18:47,1046.65393,284.985,1093.39891,296.539,-1.000,0,0,0,0,0
2023-10-23 17:18:48,1046.66853,284.988,1093.39355,296.538,-1.000,0,0,0,0,0
2023-10-23 17:18:50,1046.68314,284.992,1093.39236,296.538,-1.000,0,0,0,0,0
2023-10-23 17:18:52,1046.69715,284.996,1093.38878,296.537,-1.000,0,0,0,0,0
2023-10-23 17:18:54,1046.71443,285.000,1093.38461,296.536,-1.000,0,0,0,0,0
2023-10-23 17:18:56,1046.73023,285.004,1093.37865,296.534,-1.000,0,0,0,0,0
2023-10-23 17:18:58,1046.74454,285.008,1093.37447,296.533,-1.000,0,0,0,0,0
2023-10-23 17:19:00,1046.76033,285.012,1093.3703,296.532,-1.000,0,0,0,0,0
2023-10-23 17:19:02,1046.77554,285.016,1093.36464,296.531,-1.000,0,0,0,0,0
2023-10-23 17:19:04,1046.79133,285.020,1093.36076,296.530,-1.000,0,0,0,0,0
2023-10-23 17:19:06,1046.80743,285.024,1093.35778,296.529,-1.000,0,0,0,0,0
2023-10-23 17:19:08,1046.82084,285.028,1093.35331,296.528,-1.000,0,0,0,0,0
2023-10-23 17:19:10,1046.83574,285.031,1093.34795,296.526,-1.000,0,0,0,0,0
2023-10-23 17:19:12,1046.85124,285.035,1093.34497,296.525,-1.000,0,0,0,0,0
2023-10-23 17:19:14,1046.86704,285.039,1093.34049,296.524,-1.000,0,0,0,0,0
2023-10-23 17:19:16,1046.88164,285.043,1093.33871,296.524,-1.000,0,0,0,0,0
2023-10-23 17:19:18,1046.89744,285.047,1093.33096,296.522,-1.000,0,0,0,0,0
2023-10-23 17:19:20,1046.91503,285.052,1093.32976,296.522,-1.000,0,0,0,0,0
2023-10-23 17:19:22,1046.92844,285.055,1093.32589,296.521,-1.000,0,0,0,0,0
2023-10-23 17:19:24,1046.94245,285.059,1093.32202,296.520,-1.000,0,0,0,0,0
2023-10-23 17:19:26,1046.95854,285.063,1093.31844,296.519,-1.000,0,0,0,0,0
2023-10-23 17:19:28,1046.97404,285.067,1093.31486,296.518,-1.000,0,0,0,0,0
2023-10-23 17:19:30,1046.98835,285.071,1093.3092,296.516,-1.000,0,0,0,0,0
2023-10-23 17:19:32,1047.00325,285.074,1093.30324,296.515,-1.000,0,0,0,0,0
2023-10-23 17:19:34,1047.01935,285.078,1093.29906,296.514,-1.000,0,0,0,0,0
