num,datetime,is_corrected,temp,temp_err,thermal_cond,thermal_cond_err,thermal_diff,thermal_diff_err,tau_min,tau_max,tau_max_limit,mean_power
001,2023-10-14 16:12:41,True,302.28959729203024,0.49685655804985646,0.012812790998103294,0.0008739580470990191,1.3726483908136653e-08,4.542251682761423e-09,1.9744167315718353,2.7376377068272957,56.568542494923804,0.013802304264028183
002,2023-10-16 07:46:47,True,326.1782678761491,0.5631731501108501,0.015397838626873576,0.0008200903942928615,1.1169952986188397e-08,2.9332913709490032e-09,2.03294923814878,3.0849311085067224,56.568542494923804,0.014661535396341699
003,2023-10-16 12:46:32,True,324.96036093005637,0.7508983320153241,0.015248843814972338,0.00046866259575925053,1.00785718263026e-08,1.5586832756719532e-09,1.9952533351405595,4.850091405591266,56.568542494923804,0.009368634385164939
004,2023-10-17 11:36:45,True,322.9984234186969,1.0538008922194213,0.014698302373577086,0.00036152901108933103,8.937767532719396e-09,9.357340951049783e-10,1.958137449602714,4.649780603603596,56.568542494923804,0.014562691450459866
005,2023-10-18 11:48:37,True,273.1001663080368,1.4812645913867668,0.012713120352482026,0.00023064229154976868,1.6135790466127878e-08,1.4681964293848394e-09,2.2758709848379035,7.174480579592361,56.568542494923804,0.008080752481633384
006,2023-10-22 21:30:08,True,272.0683806666406,0.768146242299798,0.009718107085567041,0.00027385996259054394,5.42324317524917e-09,7.141318921685531e-10,2.061994822834274,4.144322759633246,56.568542494923804,0.008052109879947351
007,2023-10-23 13:40:26,True,271.68097114791203,0.7745025403983756,0.010263696493293043,0.00027959381167563053,6.044643882678825e-09,7.649291105442495e-10,2.030381030247022,4.362171356408749,56.568542494923804,0.00804422236914637
008,2023-07-01 10:39:36,True,304.28636474884786,1.1212712416242918,0.01211843347015798,7.537789570127835e-05,2.738636778083187e-07,1.168522887422462e-08,8.657583379867544,28.664498501517457,56.568542494923804,0.009073619703845733
009,2023-08-07 10:15:02,True,309.2163048921364,1.7640289340500919,0.012055943563516308,4.5514164876023795e-05,2.873370205282713e-07,6.511255133293864e-09,8.207374269307065,29.580571130279292,56.568542494923804,0.014165392489003097
