time,voltage,current,shunt_voltage,temperature
2023-12-31 09:20:58,0.183955242,0.022842406496198737,1.07654206,351.42849329046965
2023-12-31 09:21:03,0.184018591,0.022840390332087814,1.07644704,351.56492662568326
2023-12-31 09:21:07,0.184066554,0.022840345561447175,1.07644493,351.6477699012505
2023-12-31 09:21:11,0.184104262,0.022838924571018757,1.07637796,351.73205297418406
2023-12-31 09:21:15,0.184164292,0.022838393264458686,1.07635292,351.84232100358656
2023-12-31 09:21:19,0.184188726,0.022837497215096404,1.07631069,351.8966062408367
2023-12-31 09:21:24,0.184207731,0.0228365114122697,1.07626423,351.94282849306813
2023-12-31 09:21:28,0.18423126,0.022836709803497203,1.07627358,351.9804307719811
2023-12-31 09:21:32,0.184250868,0.02283583306279984,1.07623226,352.02618412994525
2023-12-31 09:21:36,0.184285861,0.02283563445938921,1.0762229,352.08894042679736
2023-12-31 09:21:41,0.184292497,0.02283460409810499,1.07617434,352.1145810350597
2023-12-31 09:21:45,0.184315725,0.022834475939493858,1.0761683,352.15619053534124
2023-12-31 09:21:49,0.18433111,0.02283345194370357,1.07612004,352.1967529621693
2023-12-31 09:21:53,0.184339858,0.02283324718698214,1.07611039,352.21459174467157
2023-12-31 09:21:58,0.184364896,0.022833599198796496,1.07612698,352.25265996022915
2023-12-31 09:22:02,0.184384503,0.022833061526742502,1.07610164,352.2937347684847
2023-12-31 09:22:06,0.184392347,0.02283163417082015,1.07603437,352.3269601188286
2023-12-31 09:22:10,0.184394156,0.02283151258988608,1.07602864,352.3317473081479
2023-12-31 09:22:15,0.184405318,0.022831403739939866,1.07602351,352.35240129295073
2023-12-31 09:22:19,0.184429149,0.022830955609167158,1.07600239,352.39948820184236
2023-12-31 09:22:23,0.184440914,0.022830814719568163,1.07599575,352.42162180594346
2023-12-31 09:22:27,0.184439707,0.02282929145687059,1.07592396,352.4406616653131
2023-12-31 09:22:31,0.184449058,0.02282952188775088,1.07593482,352.45350940489163
2023-12-31 09:22:36,0.184463236,0.022829208281083237,1.07592004,352.4821785892907
2023-12-31 09:22:40,0.184480733,0.022828920136391314,1.07590646,352.51618961180316
2023-12-31 09:22:44,0.184484956,0.022827352103053103,1.07583256,352.54517461886985
2023-12-31 09:22:48,0.184492196,0.02282733279438818,1.07583165,352.5578638836536
2023-12-31 09:22:52,0.18450758,0.022827057592867253,1.07581868,352.5880744429733
2023-12-31 09:22:57,0.184504865,0.022827038496385458,1.07581778,352.58368111377297
2023-12-31 09:23:01,0.18452206,0.0228284145039901,1.07588263,352.5941001671206
2023-12-31 09:23:05,0.184530205,0.02282723052211903,1.07582683,352.624494222366
2023-12-31 09:23:09,0.184527792,0.022826788756840254,1.07580601,352.6264812850981
2023-12-31 09:23:13,0.184551321,0.0228271537118256,1.07582321,352.6617888533357
2023-12-31 09:23:17,0.184557656,0.022825585466304258,1.0757493,352.6944139117227
2023-12-31 09:23:22,0.184568516,0.02282713440316068,1.0758223,352.69155887733825
2023-12-31 09:23:26,0.184571532,0.022826609462094544,1.07579756,352.7040161912268
2023-12-31 09:23:30,0.184583599,0.02282657763462489,1.07579606,352.725162351455
2023-12-31 09:23:34,0.184594157,0.02282562387145097,1.07575111,352.7565122452078
2023-12-31 09:23:38,0.184609843,0.022826148600333974,1.07577584,352.77614580924245
2023-12-31 09:23:43,0.184610145,0.022824887808169474,1.07571642,352.794161291003
2023-12-31 09:23:47,0.184615876,0.022826231988304465,1.07577977,352.7853403323339
2023-12-31 09:23:51,0.184629149,0.022825764761049964,1.07575775,352.8145995309457
2023-12-31 09:23:55,0.184624021,0.022825847936837323,1.07576167,352.8046459975459
2023-12-31 09:23:59,0.184637596,0.022825399806064614,1.07574055,352.83415939155634
2023-12-31 09:24:03,0.184640914,0.0228244973912084,1.07569802,352.8523794532895
2023-12-31 09:24:08,0.184647249,0.022824247651663195,1.07568625,352.8667174314699
2023-12-31 09:24:12,0.184656902,0.02282484940302276,1.07571461,352.8749281978714
2023-12-31 09:24:16,0.184670476,0.022825598197292116,1.0757499,352.88782537738007
2023-12-31 09:24:20,0.184671683,0.022825098930384834,1.07572637,352.8968279109857
2023-12-31 09:24:24,0.184666857,0.02282449102571447,1.07569772,352.8969864568562
2023-12-31 09:24:28,0.184688878,0.0228250350632624,1.07572336,352.9272211285488
2023-12-31 09:24:33,0.184697022,0.022825214145824977,1.0757318,352.93870954742135
2023-12-31 09:24:37,0.184697022,0.02282443331190284,1.075695,352.94955209449853
2023-12-31 09:24:41,0.184702151,0.0228242989999809,1.07568867,352.96021894409967
2023-12-31 09:24:45,0.184707882,0.02282467647377098,1.07570646,352.9648116739237
2023-12-31 09:24:49,0.184708787,0.02282475964955834,1.07571038,352.9652096275065
2023-12-31 09:24:53,0.184709994,0.02282427332582205,1.07568746,352.97403463467197
2023-12-31 09:24:58,0.184713614,0.02282246191843256,1.07560209,353.0054055662303
2023-12-31 09:25:02,0.184719044,0.022822442609767638,1.07560118,353.01499289120284
2023-12-31 09:25:06,0.184725378,0.02282235306848635,1.07559696,353.0271073240651
2023-12-31 09:25:10,0.184732317,0.02282292914568706,1.07562411,353.03101371975026
2023-12-31 09:25:15,0.184737445,0.02282285233539363,1.07562049,353.040881367467
2023-12-31 09:25:19,0.184746193,0.02282273711995349,1.07561506,353.0574953611283
2023-12-31 09:25:23,0.184744685,0.022822756428618415,1.07561597,353.0546390485406
2023-12-31 09:25:28,0.184753734,0.022823230021366842,1.07563829,353.0635896266438
2023-12-31 09:25:32,0.184755243,0.022822826661234776,1.07561928,353.0717831900032
