time,voltage,current,shunt_voltage,temperature,seconds_combined,temperature_corr_err,temperature_uncorr
2024-06-23 09:33:03,0.171501986,0.0339230135945732,1.5987611,234.90581319268225,30302.0,65945.62331127562,236.22771393569232
2024-06-23 09:33:07,0.171502891,0.0339215399827282,1.59869165,234.91174718077156,30306.0,65945.62331127562,236.23713915254297
2024-06-23 09:33:11,0.171506812,0.0339223728015175,1.5987309,234.9079293236352,30310.0,65945.62331127562,236.23681243948437
2024-06-23 09:33:20,0.171514052,0.0339222446429064,1.59872486,234.90897269259779,30319.0,65945.62331127562,236.24571056963867
2024-06-23 09:33:24,0.171517974,0.0339227572773509,1.59874902,234.9069822146302,30323.0,65945.62331127562,236.24721095604696
2024-06-23 09:33:28,0.171522197,0.0339213477448115,1.59868259,234.91629518796634,30327.0,65945.62331127562,236.26001470631616
2024-06-23 09:33:32,0.17151737,0.0339222446429064,1.59872486,234.9022432852308,30331.0,65945.62331127562,236.24945349242049
2024-06-23 09:33:41,0.171521292,0.0339209632689781,1.59866447,234.90612299309757,30340.0,65945.62331127562,236.26118692470723
2024-06-23 09:33:45,0.171533358,0.0339217960877674,1.59870372,234.91149359925106,30344.0,65945.62331127562,236.2700479288916
2024-06-23 09:33:49,0.171533057,0.0339216679291562,1.59869768,234.90839481340575,30348.0,65945.62331127562,236.27043945020947
2024-06-23 09:33:53,0.171538788,0.0339222446429064,1.59872486,234.90807980843715,30352.0,65945.62331127562,236.27361466088036
2024-06-23 09:33:58,0.17153909,0.0339217320084618,1.5987007,234.90698221592427,30357.0,65945.62331127562,236.27687970821515
2024-06-23 09:34:02,0.171538486,0.0339219242463785,1.59870976,234.90171419479202,30361.0,65945.62331127562,236.27510169439967
2024-06-23 09:34:06,0.171542408,0.0339206428724503,1.59864937,234.90995879896016,30365.0,65945.62331127562,236.2868362122285
2024-06-23 09:34:10,0.17154452,0.0339201302380058,1.59862521,234.91177632937655,30369.0,65945.62331127562,236.29214356199253
2024-06-23 09:34:14,0.171538486,0.0339189770226887,1.59857086,234.90805889650355,30373.0,65945.62331127562,236.29191585349517
2024-06-23 09:34:18,0.171541201,0.0339181442038995,1.59853161,234.91238420051957,30377.0,65945.62331127562,236.29973078625648
2024-06-23 09:34:22,0.171545123,0.0339189770226887,1.59857086,234.90856751016761,30381.0,65945.62331127562,236.29940362835904
2024-06-23 09:34:27,0.171552664,0.0339194255778277,1.598592,234.9101539989438,30386.0,65945.62331127562,236.30535189628736
2024-06-23 09:34:31,0.171559301,0.0339188488640776,1.59856482,234.91744333107457,30390.0,65945.62331127562,236.31613054180204
