time,shunt_resistance
2023-10-12 15:46:41.516245, 47.1280225
2023-10-12 15:46:42.277242, 47.1282905
2023-10-12 15:46:43.064228, 47.128886
2023-10-12 15:46:43.841548, 47.1281714
2023-10-12 15:46:44.614322, 47.1284989
2023-10-12 15:46:45.394822, 47.1285584
2023-10-12 15:46:46.164909, 47.1283202
2023-10-12 15:46:46.928341, 47.128618
2023-10-12 15:46:47.693619, 47.1287966
2023-10-12 15:46:48.465683, 47.1280523
2023-10-12 15:46:49.255669, 47.1279332
2023-10-12 15:46:50.024757, 47.1282905
2023-10-12 15:46:50.814887, 47.1284096
2023-10-12 15:46:51.581747, 47.1287669
2023-10-12 15:46:52.356142, 47.1294815
2023-10-12 15:46:53.126795, 47.1289157
2023-10-12 15:46:53.895392, 47.1286775
2023-10-12 15:46:54.678657, 47.1293624
2023-10-12 15:46:55.444285, 47.1287073
2023-10-12 15:46:56.211269, 47.1292135
2023-10-12 15:46:56.985445, 47.1290944
2023-10-12 15:46:57.767456, 47.1284393
2023-10-12 15:46:58.532626, 47.1286478
2023-10-12 15:46:59.304420, 47.1284691
2023-10-12 15:47:00.085228, 47.1287966
2023-10-12 15:47:00.845610, 47.1281416
2023-10-12 15:47:01.622949, 47.1284393
2023-10-12 15:47:02.394041, 47.1290348
2023-10-12 15:47:03.166694, 47.1287073
2023-10-12 15:47:03.949522, 47.1285584
2023-10-12 15:47:04.715966, 47.1284393
2023-10-12 15:47:05.484467, 47.1286478
2023-10-12 15:47:06.250813, 47.1284691
2023-10-12 15:47:07.044842, 47.1287669
2023-10-12 15:47:07.823095, 47.1290348
2023-10-12 15:47:08.585961, 47.128618
2023-10-12 15:47:09.374480, 47.1285584
2023-10-12 15:47:10.136130, 47.1288264
2023-10-12 15:47:10.920179, 47.128886
2023-10-12 15:47:11.686423, 47.1294219
2023-10-12 15:47:12.467838, 47.1290944
2023-10-12 15:47:13.247743, 47.1285882
2023-10-12 15:47:14.005719, 47.1290348
2023-10-12 15:47:14.795619, 47.1284691
2023-10-12 15:47:15.555857, 47.128618
2023-10-12 15:47:16.337857, 47.1287371
2023-10-12 15:47:17.114157, 47.1287371
2023-10-12 15:47:17.885363, 47.1288264
2023-10-12 15:47:18.651608, 47.1286478
2023-10-12 15:47:19.418664, 47.1286775
2023-10-12 15:47:20.194509, 47.1281118
2023-10-12 15:47:20.986772, 47.1286478
2023-10-12 15:47:21.753612, 47.1290348
2023-10-12 15:47:22.532750, 47.1291242
2023-10-12 15:47:23.298050, 47.1291242
2023-10-12 15:47:24.073764, 47.1294219
2023-10-12 15:47:24.847252, 47.129541
2023-10-12 15:47:25.629706, 47.1290944
2023-10-12 15:47:26.405501, 47.1293624
2023-10-12 15:47:27.176214, 47.1296601
2023-10-12 15:47:27.952169, 47.1292433
2023-10-12 15:47:28.725707, 47.1287371
2023-10-12 15:47:29.498925, 47.1291242
2023-10-12 15:47:30.274750, 47.1294219
2023-10-12 15:47:31.040220, 47.1289753
2023-10-12 15:47:31.814970, 47.1291837
2023-10-12 15:47:32.588444, 47.1293028
2023-10-12 15:47:33.356798, 47.1283798
2023-10-12 15:47:34.125566, 47.1286775
2023-10-12 15:47:34.903913, 47.128618
2023-10-12 15:47:35.683450, 47.1288562
2023-10-12 15:47:36.457111, 47.1291539
2023-10-12 15:47:37.238243, 47.1294815
2023-10-12 15:47:38.000581, 47.1290348
2023-10-12 15:47:38.775732, 47.1295112
2023-10-12 15:47:39.547983, 47.1290348
2023-10-12 15:47:40.310075, 47.1279332
2023-10-12 15:47:41.090722, 47.1284989
2023-10-12 15:47:41.857472, 47.1285287
2023-10-12 15:47:42.632641, 47.1291242
2023-10-12 15:47:43.413384, 47.1294219
2023-10-12 15:47:44.194153, 47.1289455
2023-10-12 15:47:44.974371, 47.1295708
2023-10-12 15:47:45.744356, 47.1286478
2023-10-12 15:47:46.503085, 47.1284989
2023-10-12 15:47:47.276006, 47.1288562
2023-10-12 15:47:48.053030, 47.1294815
2023-10-12 15:47:48.825791, 47.1289157
2023-10-12 15:47:49.617873, 47.1290051
2023-10-12 15:47:50.383951, 47.1284691
2023-10-12 15:47:51.164748, 47.1286775
2023-10-12 15:47:51.930651, 47.1287371
2023-10-12 15:47:52.710862, 47.1289455
2023-10-12 15:47:53.486614, 47.1295112
2023-10-12 15:47:54.257918, 47.1290348
2023-10-12 15:47:55.039940, 47.1288264
2023-10-12 15:47:55.807792, 47.1290646
2023-10-12 15:47:56.583512, 47.1287669
2023-10-12 15:47:57.354361, 47.1287966
2023-10-12 15:47:58.128045, 47.1288562
2023-10-12 15:47:58.909005, 47.1290944
2023-10-12 15:47:59.668142, 47.1289753
2023-10-12 15:48:00.443590, 47.1287073
2023-10-12 15:48:01.218216, 47.1290348
2023-10-12 15:48:01.983949, 47.1290348
2023-10-12 15:48:02.758679, 47.1290051
2023-10-12 15:48:03.537050, 47.1287073
2023-10-12 15:48:04.309960, 47.1290348
2023-10-12 15:48:05.074235, 47.1287669
2023-10-12 15:48:05.867518, 47.1295112
2023-10-12 15:48:06.628459, 47.1286478
2023-10-12 15:48:07.419229, 47.1291242
2023-10-12 15:48:08.179123, 47.1288264
2023-10-12 15:48:08.953285, 47.1288562
2023-10-12 15:48:09.734980, 47.1291539
2023-10-12 15:48:10.508948, 47.1292433
2023-10-12 15:48:11.289875, 47.1290646
2023-10-12 15:48:12.058529, 47.1292433
2023-10-12 15:48:12.832974, 47.1290646
2023-10-12 15:48:13.608031, 47.1296303
2023-10-12 15:48:14.399593, 47.1291837
2023-10-12 15:48:15.159324, 47.1289157
2023-10-12 15:48:15.935738, 47.1280523
2023-10-12 15:48:16.702353, 47.1285882
2023-10-12 15:48:17.471451, 47.1290348
2023-10-12 15:48:18.259885, 47.1290646
2023-10-12 15:48:19.029567, 47.1289753
2023-10-12 15:48:19.811506, 47.1288562
2023-10-12 15:48:20.580649, 47.1293624
2023-10-12 15:48:21.349267, 47.1285882
2023-10-12 15:48:22.137250, 47.1291539
2023-10-12 15:48:22.898534, 47.1287966
2023-10-12 15:48:23.665758, 47.1297792
2023-10-12 15:48:24.439732, 47.1283202
2023-10-12 15:48:25.228389, 47.1285584
2023-10-12 15:48:25.983887, 47.1291539
2023-10-12 15:48:26.757954, 47.1290348
2023-10-12 15:48:27.549144, 47.1283202
2023-10-12 15:48:28.317808, 47.1284989
2023-10-12 15:48:29.090982, 47.1283202
2023-10-12 15:48:29.858923, 47.128618
2023-10-12 15:48:30.637556, 47.128886
2023-10-12 15:48:31.411045, 47.1288264
2023-10-12 15:48:32.186584, 47.1282607
2023-10-12 15:48:32.967006, 47.1285287
2023-10-12 15:48:33.733102, 47.1286478
2023-10-12 15:48:34.507939, 47.1287371
2023-10-12 15:48:35.280932, 47.128618
2023-10-12 15:48:36.062913, 47.1286478
2023-10-12 15:48:36.830418, 47.1287966
2023-10-12 15:48:37.606403, 47.1285584
2023-10-12 15:48:38.380034, 47.1289455
2023-10-12 15:48:39.154803, 47.1287371
2023-10-12 15:48:39.931300, 47.129273
2023-10-12 15:48:40.713108, 47.1281416
2023-10-12 15:48:41.488121, 47.1290051
2023-10-12 15:48:42.260862, 47.1290051
2023-10-12 15:48:43.021603, 47.1286775
2023-10-12 15:48:43.804218, 47.1287966
2023-10-12 15:48:44.570810, 47.129273
2023-10-12 15:48:45.352056, 47.1291539
2023-10-12 15:48:46.120158, 47.1294219
2023-10-12 15:48:46.899850, 47.1294219
2023-10-12 15:48:47.673594, 47.1293028
2023-10-12 15:48:48.461894, 47.1294517
2023-10-12 15:48:49.230631, 47.1289753
2023-10-12 15:48:50.010959, 47.1290348
2023-10-12 15:48:50.793446, 47.1293326
2023-10-12 15:48:51.560473, 47.1296899
2023-10-12 15:48:52.334610, 47.1289455
2023-10-12 15:48:53.107135, 47.1290944
2023-10-12 15:48:53.880385, 47.1296601
2023-10-12 15:48:54.660853, 47.1295708
2023-10-12 15:48:55.441642, 47.1291837
2023-10-12 15:48:56.201174, 47.129273
2023-10-12 15:48:56.967632, 47.1289157
2023-10-12 15:48:57.754305, 47.1293326
2023-10-12 15:48:58.529439, 47.1287669
2023-10-12 15:48:59.302368, 47.1292433
2023-10-12 15:49:00.077363, 47.1287669
2023-10-12 15:49:00.851648, 47.1288562
2023-10-12 15:49:01.621147, 47.1291539
2023-10-12 15:49:02.400545, 47.1293028
2023-10-12 15:49:03.181315, 47.1292135
2023-10-12 15:49:03.961574, 47.128082
2023-10-12 15:49:04.729271, 47.1290646
2023-10-12 15:49:05.509164, 47.1290051
2023-10-12 15:49:06.278564, 47.1294517
2023-10-12 15:49:07.058861, 47.1294219
2023-10-12 15:49:07.813176, 47.1295708
2023-10-12 15:49:08.602693, 47.1284096
2023-10-12 15:49:09.363760, 47.1282011
2023-10-12 15:49:10.139174, 47.1294219
2023-10-12 15:49:10.932261, 47.1291539
2023-10-12 15:49:11.695098, 47.1294219
2023-10-12 15:49:12.482639, 47.1290051
2023-10-12 15:49:13.247539, 47.1285584
2023-10-12 15:49:14.021760, 47.1284989
2023-10-12 15:49:14.810268, 47.1287073
2023-10-12 15:49:15.583249, 47.1285584
2023-10-12 15:49:16.358456, 47.1288562
2023-10-12 15:49:17.139498, 47.1288562
2023-10-12 15:49:17.905493, 47.1291837
2023-10-12 15:49:18.674018, 47.1294219
2023-10-12 15:49:19.469447, 47.1296303
2023-10-12 15:49:20.242252, 47.1293624
2023-10-12 15:49:21.030911, 47.1290348
2023-10-12 15:49:21.792779, 47.1295112
2023-10-12 15:49:22.562367, 47.1293624
2023-10-12 15:49:23.344335, 47.1287371
2023-10-12 15:49:24.119439, 47.1295708
2023-10-12 15:49:24.875794, 47.1292135
2023-10-12 15:49:25.651196, 47.128618
2023-10-12 15:49:26.432228, 47.1296006
2023-10-12 15:49:27.212562, 47.1294815
2023-10-12 15:49:27.979595, 47.1287966
2023-10-12 15:49:28.752971, 47.1289455
2023-10-12 15:49:29.534435, 47.1291539
2023-10-12 15:49:30.295088, 47.128886
2023-10-12 15:49:31.070959, 47.1291837
2023-10-12 15:49:31.842861, 47.1284691
2023-10-12 15:49:32.633468, 47.1291837
2023-10-12 15:49:33.399903, 47.1293028
2023-10-12 15:49:34.179853, 47.1293028
2023-10-12 15:49:34.952638, 47.1294517
2023-10-12 15:49:35.733361, 47.1294815
2023-10-12 15:49:36.506990, 47.129273
2023-10-12 15:49:37.281382, 47.1296303
2023-10-12 15:49:38.069803, 47.1294219
2023-10-12 15:49:38.843082, 47.1286775
2023-10-12 15:49:39.610155, 47.1287966
2023-10-12 15:49:40.387710, 47.1290051
2023-10-12 15:49:41.164283, 47.129273
2023-10-12 15:49:41.925647, 47.1286478
2023-10-12 15:49:42.700278, 47.1289157
2023-10-12 15:49:43.489240, 47.1289157
2023-10-12 15:49:44.263321, 47.1291242
2023-10-12 15:49:45.029810, 47.1288562
2023-10-12 15:49:45.811267, 47.1289157
2023-10-12 15:49:46.584563, 47.1287073
2023-10-12 15:49:47.361701, 47.128082
2023-10-12 15:49:48.135012, 47.1291242
2023-10-12 15:49:48.909637, 47.1287966
2023-10-12 15:49:49.690240, 47.1292433
2023-10-12 15:49:50.454781, 47.1289157
2023-10-12 15:49:51.243140, 47.1291242
2023-10-12 15:49:52.002877, 47.128618
2023-10-12 15:49:52.784163, 47.1290646
2023-10-12 15:49:53.545428, 47.1289455
2023-10-12 15:49:54.327568, 47.1289455
2023-10-12 15:49:55.101443, 47.1297197
2023-10-12 15:49:55.881477, 47.1296899
2023-10-12 15:49:56.654301, 47.129541
2023-10-12 15:49:57.445244, 47.1296899
2023-10-12 15:49:58.204320, 47.1296006
2023-10-12 15:49:58.993219, 47.1287371
2023-10-12 15:49:59.754548, 47.1284989
2023-10-12 15:50:00.537134, 47.1281714
2023-10-12 15:50:01.320973, 47.129273
2023-10-12 15:50:02.081295, 47.128886
2023-10-12 15:50:02.861241, 47.1289455
2023-10-12 15:50:03.635165, 47.1293028
2023-10-12 15:50:04.398238, 47.1284393
2023-10-12 15:50:05.177008, 47.1291837
2023-10-12 15:50:05.952005, 47.1293326
2023-10-12 15:50:06.732154, 47.1293326
2023-10-12 15:50:07.494650, 47.1290348
2023-10-12 15:50:08.285122, 47.1289455
2023-10-12 15:50:09.053041, 47.1291539
2023-10-12 15:50:09.826043, 47.1293624
2023-10-12 15:50:10.601090, 47.1287966
2023-10-12 15:50:11.374997, 47.1290051
2023-10-12 15:50:12.139761, 47.1291539
2023-10-12 15:50:12.927036, 47.1291539
2023-10-12 15:50:13.695951, 47.1294517
2023-10-12 15:50:14.464642, 47.1293326
2023-10-12 15:50:15.247351, 47.1289455
2023-10-12 15:50:16.021745, 47.1298685
2023-10-12 15:50:16.794936, 47.1296303
2023-10-12 15:50:17.575497, 47.1300472
2023-10-12 15:50:18.342478, 47.129809
2023-10-12 15:50:19.122707, 47.1296899
2023-10-12 15:50:19.883565, 47.1297494
2023-10-12 15:50:20.656419, 47.1296601
2023-10-12 15:50:21.432535, 47.1299876
2023-10-12 15:50:22.198549, 47.1295112
2023-10-12 15:50:22.979830, 47.1302258
2023-10-12 15:50:23.767086, 47.1301067
2023-10-12 15:50:24.525707, 47.1301961
2023-10-12 15:50:25.307439, 47.1296006
2023-10-12 15:50:26.075264, 47.1296601
2023-10-12 15:50:26.864731, 47.1298388
2023-10-12 15:50:27.638781, 47.1298388
2023-10-12 15:50:28.405453, 47.1301663
2023-10-12 15:50:29.175199, 47.1299281
2023-10-12 15:50:29.957403, 47.130077
2023-10-12 15:50:30.746589, 47.1301663
2023-10-12 15:50:31.504839, 47.1302258
2023-10-12 15:50:32.273979, 47.1299876
2023-10-12 15:50:33.054467, 47.1299281
2023-10-12 15:50:33.815986, 47.1297792
2023-10-12 15:50:34.598542, 47.1297792
2023-10-12 15:50:35.373455, 47.1296601
2023-10-12 15:50:36.138381, 47.1298685
2023-10-12 15:50:36.912986, 47.1303747
2023-10-12 15:50:37.692588, 47.129809
2023-10-12 15:50:38.466315, 47.1304045
2023-10-12 15:50:39.242569, 47.1300174
2023-10-12 15:50:40.017413, 47.1300174
2023-10-12 15:50:40.793028, 47.1299281
2023-10-12 15:50:41.566580, 47.1299876
2023-10-12 15:50:42.347886, 47.1297197
2023-10-12 15:50:43.115298, 47.1297197
2023-10-12 15:50:43.894516, 47.1302258
2023-10-12 15:50:44.665527, 47.1291539
2023-10-12 15:50:45.428875, 47.1292433
2023-10-12 15:50:46.204748, 47.1295708
2023-10-12 15:50:46.992956, 47.1292433
2023-10-12 15:50:47.750236, 47.1296899
2023-10-12 15:50:48.530780, 47.1293326
2023-10-12 15:50:49.296748, 47.1294815
2023-10-12 15:50:50.085010, 47.1296601
2023-10-12 15:50:50.846704, 47.130077
2023-10-12 15:50:51.636838, 47.1297197
2023-10-12 15:50:52.408529, 47.1297197
2023-10-12 15:50:53.169926, 47.1299876
2023-10-12 15:50:53.949775, 47.129809
2023-10-12 15:50:54.725339, 47.1294815
2023-10-12 15:50:55.497960, 47.129541
2023-10-12 15:50:56.273679, 47.1294517
2023-10-12 15:50:57.047652, 47.1297792
2023-10-12 15:50:57.810386, 47.1295112
2023-10-12 15:50:58.598581, 47.1298685
2023-10-12 15:50:59.367027, 47.1300174
2023-10-12 15:51:00.138233, 47.1299281
2023-10-12 15:51:00.914874, 47.1298983
2023-10-12 15:51:01.694102, 47.1297494
2023-10-12 15:51:02.461590, 47.1295112
2023-10-12 15:51:03.235830, 47.1298983
2023-10-12 15:51:04.008763, 47.128886
2023-10-12 15:51:04.784288, 47.1294517
2023-10-12 15:51:05.550164, 47.1297494
2023-10-12 15:51:06.332094, 47.1305236
2023-10-12 15:51:07.099360, 47.1298685
2023-10-12 15:51:07.874823, 47.1293921
2023-10-12 15:51:08.666521, 47.1296303
2023-10-12 15:51:09.435571, 47.1298388
2023-10-12 15:51:10.201830, 47.1292135
2023-10-12 15:51:10.975985, 47.1287371
2023-10-12 15:51:11.754654, 47.1292135
2023-10-12 15:51:12.516361, 47.1296601
2023-10-12 15:51:13.283192, 47.1290646
2023-10-12 15:51:14.065599, 47.129541
2023-10-12 15:51:14.838742, 47.1293921
2023-10-12 15:51:15.621206, 47.1297197
2023-10-12 15:51:16.394542, 47.1296601
2023-10-12 15:51:17.174672, 47.1292135
2023-10-12 15:51:17.940585, 47.1294815
2023-10-12 15:51:18.729316, 47.1294517
2023-10-12 15:51:19.490604, 47.1299579
2023-10-12 15:51:20.279237, 47.1295708
2023-10-12 15:51:21.041416, 47.1299281
2023-10-12 15:51:21.809339, 47.1296006
2023-10-12 15:51:22.586019, 47.1294517
2023-10-12 15:51:23.378424, 47.129273
2023-10-12 15:51:24.145253, 47.1294815
2023-10-12 15:51:24.902131, 47.1288562
2023-10-12 15:51:25.681588, 47.1290646
2023-10-12 15:51:26.455230, 47.1299579
2023-10-12 15:51:27.228169, 47.1293921
2023-10-12 15:51:28.017010, 47.1294815
2023-10-12 15:51:28.778389, 47.1285584
2023-10-12 15:51:29.568997, 47.1289753
2023-10-12 15:51:30.327399, 47.1291539
2023-10-12 15:51:31.093898, 47.128886
2023-10-12 15:51:31.880581, 47.129273
2023-10-12 15:51:32.641783, 47.1285584
2023-10-12 15:51:33.430814, 47.129541
2023-10-12 15:51:34.192082, 47.1292433
2023-10-12 15:51:34.974277, 47.1296303
2023-10-12 15:51:35.750116, 47.1284989
2023-10-12 15:51:36.518914, 47.128886
2023-10-12 15:51:37.297803, 47.1293028
2023-10-12 15:51:38.078821, 47.1290051
2023-10-12 15:51:38.852169, 47.1290646
2023-10-12 15:51:39.620748, 47.1292433
2023-10-12 15:51:40.395778, 47.1293326
2023-10-12 15:51:41.168756, 47.1288562
2023-10-12 15:51:41.955642, 47.128886
2023-10-12 15:51:42.729190, 47.1290051
2023-10-12 15:51:43.493210, 47.1295708
2023-10-12 15:51:44.268736, 47.128886
2023-10-12 15:51:45.042114, 47.1291242
2023-10-12 15:51:45.816160, 47.1293028
2023-10-12 15:51:46.589833, 47.1292433
2023-10-12 15:51:47.370400, 47.1293326
2023-10-12 15:51:48.122061, 47.128886
2023-10-12 15:51:48.915720, 47.1290348
2023-10-12 15:51:49.682506, 47.1290051
2023-10-12 15:51:50.470580, 47.1293624
2023-10-12 15:51:51.239876, 47.1281118
2023-10-12 15:51:52.030024, 47.128618
2023-10-12 15:51:52.796832, 47.1285584
2023-10-12 15:51:53.572526, 47.1291242
2023-10-12 15:51:54.346952, 47.1289753
2023-10-12 15:51:55.116549, 47.1294815
2023-10-12 15:51:55.890001, 47.1286478
2023-10-12 15:51:56.659415, 47.1284393
2023-10-12 15:51:57.442945, 47.1289157
2023-10-12 15:51:58.209317, 47.1290348
2023-10-12 15:51:58.979547, 47.129273
2023-10-12 15:51:59.761211, 47.1291539
2023-10-12 15:52:00.529600, 47.128886
2023-10-12 15:52:01.300336, 47.1292433
2023-10-12 15:52:02.068600, 47.1293921
2023-10-12 15:52:02.856935, 47.1292433
2023-10-12 15:52:03.633501, 47.1289753
2023-10-12 15:52:04.401980, 47.1292135
2023-10-12 15:52:05.176709, 47.1289753
2023-10-12 15:52:05.969332, 47.1286775
2023-10-12 15:52:06.733473, 47.1287966
2023-10-12 15:52:07.502654, 47.1293624
2023-10-12 15:52:08.284154, 47.1289753
2023-10-12 15:52:09.066092, 47.1286775
2023-10-12 15:52:09.830864, 47.1290646
2023-10-12 15:52:10.595535, 47.1291837
2023-10-12 15:52:11.381649, 47.1294219
2023-10-12 15:52:12.143699, 47.1291242
2023-10-12 15:52:12.938389, 47.1289753
2023-10-12 15:52:13.700228, 47.1288264
2023-10-12 15:52:14.479742, 47.1287669
2023-10-12 15:52:15.245823, 47.128886
2023-10-12 15:52:16.029742, 47.1293624
2023-10-12 15:52:16.807438, 47.1290646
2023-10-12 15:52:17.588404, 47.1288264
2023-10-12 15:52:18.355601, 47.1289157
2023-10-12 15:52:19.129800, 47.1289455
2023-10-12 15:52:19.903476, 47.1295708
2023-10-12 15:52:20.678517, 47.1289753
2023-10-12 15:52:21.457207, 47.1291837
2023-10-12 15:52:22.224987, 47.1289157
2023-10-12 15:52:23.011060, 47.129273
2023-10-12 15:52:23.775452, 47.1287966
2023-10-12 15:52:24.551135, 47.1291242
2023-10-12 15:52:25.319341, 47.1290051
2023-10-12 15:52:26.096993, 47.1294815
2023-10-12 15:52:26.871592, 47.1285584
2023-10-12 15:52:27.648883, 47.128618
2023-10-12 15:52:28.430084, 47.1284393
2023-10-12 15:52:29.210507, 47.1290944
2023-10-12 15:52:29.975842, 47.1293624
2023-10-12 15:52:30.750890, 47.1291837
2023-10-12 15:52:31.524408, 47.1288562
2023-10-12 15:52:32.294891, 47.1294815
2023-10-12 15:52:33.069412, 47.1283798
2023-10-12 15:52:33.848468, 47.1286775
2023-10-12 15:52:34.612715, 47.1289157
2023-10-12 15:52:35.402246, 47.1290051
2023-10-12 15:52:36.169199, 47.129273
2023-10-12 15:52:36.948734, 47.1291837
2023-10-12 15:52:37.720861, 47.1290051
2023-10-12 15:52:38.491318, 47.1290944
2023-10-12 15:52:39.264426, 47.1287669
2023-10-12 15:52:40.039505, 47.1287371
2023-10-12 15:52:40.812423, 47.1285584
2023-10-12 15:52:41.574821, 47.1289753
2023-10-12 15:52:42.342742, 47.128886
2023-10-12 15:52:43.131995, 47.12835
2023-10-12 15:52:43.884989, 47.1289455
2023-10-12 15:52:44.660413, 47.1290944
2023-10-12 15:52:45.440741, 47.1291242
2023-10-12 15:52:46.220031, 47.1290646
2023-10-12 15:52:46.995282, 47.1290051
2023-10-12 15:52:47.762739, 47.1286775
2023-10-12 15:52:48.530437, 47.1288562
2023-10-12 15:52:49.321034, 47.1287966
2023-10-12 15:52:50.096904, 47.1286478
2023-10-12 15:52:50.846011, 47.1285882
2023-10-12 15:52:51.620147, 47.1283798
2023-10-12 15:52:52.413017, 47.1286775
2023-10-12 15:52:53.183739, 47.1281416
2023-10-12 15:52:53.964799, 47.1282309
2023-10-12 15:52:54.727046, 47.1287669
2023-10-12 15:52:55.514900, 47.1289455
2023-10-12 15:52:56.283173, 47.1288264
2023-10-12 15:52:57.046098, 47.1290348
2023-10-12 15:52:57.814760, 47.1287966
2023-10-12 15:52:58.597275, 47.1296601
2023-10-12 15:52:59.356182, 47.1293326
2023-10-12 15:53:00.121376, 47.1287669
2023-10-12 15:53:00.906869, 47.1286775
2023-10-12 15:53:01.682111, 47.1295708
2023-10-12 15:53:02.472141, 47.129273
2023-10-12 15:53:03.242303, 47.1291837
2023-10-12 15:53:04.022962, 47.1290944
2023-10-12 15:53:04.795932, 47.1294815
2023-10-12 15:53:05.563373, 47.1293921
2023-10-12 15:53:06.333174, 47.128618
2023-10-12 15:53:07.122105, 47.1287073
2023-10-12 15:53:07.895755, 47.1285584
2023-10-12 15:53:08.664145, 47.1287073
2023-10-12 15:53:09.431883, 47.1293624
2023-10-12 15:53:10.223427, 47.1293624
2023-10-12 15:53:10.991210, 47.1290944
2023-10-12 15:53:11.770418, 47.1291837
2023-10-12 15:53:12.544081, 47.128618
2023-10-12 15:53:13.326148, 47.1288562
2023-10-12 15:53:14.093571, 47.1288264
2023-10-12 15:53:14.867024, 47.128886
2023-10-12 15:53:15.647129, 47.1296006
2023-10-12 15:53:16.428566, 47.1290051
2023-10-12 15:53:17.193720, 47.1290051
2023-10-12 15:53:17.969126, 47.1290646
2023-10-12 15:53:18.743919, 47.1292433
2023-10-12 15:53:19.513296, 47.1287966
2023-10-12 15:53:20.293580, 47.1282309
2023-10-12 15:53:21.056071, 47.1287669
2023-10-12 15:53:21.843842, 47.1286775
2023-10-12 15:53:22.607227, 47.1286478
2023-10-12 15:53:23.393898, 47.1290051
2023-10-12 15:53:24.164287, 47.128618
2023-10-12 15:53:24.930584, 47.129273
2023-10-12 15:53:25.718535, 47.1282309
2023-10-12 15:53:26.487452, 47.1284393
2023-10-12 15:53:27.263075, 47.1288264
2023-10-12 15:53:28.041263, 47.1287073
2023-10-12 15:53:28.808049, 47.1289157
2023-10-12 15:53:29.589896, 47.1288562
2023-10-12 15:53:30.364154, 47.1290348
2023-10-12 15:53:31.147699, 47.1295708
2023-10-12 15:53:31.915903, 47.1292433
2023-10-12 15:53:32.697589, 47.1289753
2023-10-12 15:53:33.473351, 47.1284691
2023-10-12 15:53:34.247615, 47.1285882
2023-10-12 15:53:35.012900, 47.1278141
2023-10-12 15:53:35.805414, 47.12835
2023-10-12 15:53:36.564460, 47.1284393
2023-10-12 15:53:37.332077, 47.12835
2023-10-12 15:53:38.116965, 47.1284989
2023-10-12 15:53:38.878169, 47.1283202
2023-10-12 15:53:39.660956, 47.1287966
2023-10-12 15:53:40.427803, 47.12835
2023-10-12 15:53:41.214798, 47.1291539
2023-10-12 15:53:41.984524, 47.128618
2023-10-12 15:53:42.765784, 47.1278141
2023-10-12 15:53:43.526259, 47.1282905
2023-10-12 15:53:44.301315, 47.1283798
2023-10-12 15:53:45.074665, 47.1283798
2023-10-12 15:53:45.848222, 47.1283202
2023-10-12 15:53:46.615492, 47.1283202
2023-10-12 15:53:47.397062, 47.1287669
2023-10-12 15:53:48.165504, 47.1288264
2023-10-12 15:53:48.947583, 47.1284989
2023-10-12 15:53:49.719703, 47.1288264
2023-10-12 15:53:50.493564, 47.1287371
2023-10-12 15:53:51.249062, 47.1287966
2023-10-12 15:53:52.028421, 47.1292433
2023-10-12 15:53:52.796212, 47.1283798
2023-10-12 15:53:53.570062, 47.1288264
2023-10-12 15:53:54.352266, 47.1287966
2023-10-12 15:53:55.125886, 47.1285584
2023-10-12 15:53:55.899145, 47.1287073
2023-10-12 15:53:56.668978, 47.1290051
2023-10-12 15:53:57.436947, 47.1286775
2023-10-12 15:53:58.220505, 47.1288264
2023-10-12 15:53:58.994367, 47.1286478
2023-10-12 15:53:59.762220, 47.1284393
2023-10-12 15:54:00.528981, 47.1289157
2023-10-12 15:54:01.310908, 47.128618
2023-10-12 15:54:02.084292, 47.1290051
2023-10-12 15:54:02.860366, 47.1279629
2023-10-12 15:54:03.635909, 47.1277247
2023-10-12 15:54:04.409580, 47.1288264
2023-10-12 15:54:05.179323, 47.1283202
2023-10-12 15:54:05.967292, 47.1279332
2023-10-12 15:54:06.736345, 47.1284989
2023-10-12 15:54:07.509550, 47.1285584
2023-10-12 15:54:08.284180, 47.1283798
2023-10-12 15:54:09.057676, 47.1288562
2023-10-12 15:54:09.833965, 47.1287073
2023-10-12 15:54:10.614130, 47.12835
2023-10-12 15:54:11.377158, 47.1285882
2023-10-12 15:54:12.146794, 47.1283798
2023-10-12 15:54:12.928579, 47.1285287
2023-10-12 15:54:13.695648, 47.1284393
2023-10-12 15:54:14.468555, 47.1290944
2023-10-12 15:54:15.250209, 47.1285584
2023-10-12 15:54:16.024226, 47.1285584
2023-10-12 15:54:16.797019, 47.1296006
2023-10-12 15:54:17.560091, 47.1287966
2023-10-12 15:54:18.334475, 47.1287966
2023-10-12 15:54:19.106903, 47.128618
2023-10-12 15:54:19.890019, 47.1282905
2023-10-12 15:54:20.678606, 47.12835
2023-10-12 15:54:21.440233, 47.1290051
2023-10-12 15:54:22.228999, 47.1289455
2023-10-12 15:54:22.990234, 47.1289455
2023-10-12 15:54:23.777212, 47.1290348
2023-10-12 15:54:24.550400, 47.1291539
2023-10-12 15:54:25.316963, 47.1281416
2023-10-12 15:54:26.088580, 47.1289455
2023-10-12 15:54:26.864841, 47.1282607
2023-10-12 15:54:27.638463, 47.1296303
2023-10-12 15:54:28.418456, 47.1295112
2023-10-12 15:54:29.180693, 47.1295112
2023-10-12 15:54:29.956627, 47.129273
2023-10-12 15:54:30.722377, 47.1293921
2023-10-12 15:54:31.510853, 47.1296303
2023-10-12 15:54:32.270907, 47.129541
2023-10-12 15:54:33.056810, 47.1291837
2023-10-12 15:54:33.821363, 47.1284691
